,Unnamed: 0,comment
2067,2067,"Out of curiosity... what languages do you guys speak around Bjorn? English, Swedish and Italian? All 3 of them? Very curious about this 😅"
2068,2068,"Dude, the hardest part is the teenage years. Baby years aren't that bad, besides all the diapers."
2069,2069,Him and fundy are the same people
2070,2070,Aw little baby coos are the best.
2071,2071,Big bummer about the In exhibition: I LOVED that game! I’ve played it so many times. 😂
2072,2072,gosh he has brown so much and that SMILE. such a happy baby!
2073,2073,Officially in dad mode as he points out the nice lawn 😂
2074,2074,From happy wheel too beastmaster69 too meme review too happy family time fly faster then my dad go but some milk
2075,2075,Your baby looks so happy to have you as his family. His smile is just the best.
2076,2076,y was i kinda hoping to see bjorn on the trampolines too LMFAOOO
2077,2077,"I thought that was my phone saying ""Head south"" 💀"
2078,2078,"Bjorns aboutta be speaking 30 languages, one of them, is huuuuuuuh 😆"
2079,2079,6:30 I think he resembles more Tingle the ballon man
2080,2080,truly the BEST pewdiepie era!!!!
2081,2081,"Buckle up Felix
You are going to literally melt the first time he says dada"
2082,2082,"Lmao the baby poking out from the door frame killed me. 😂

Also seeing Poods hairy legs was 10/10 😌 🤌"
2083,2083,Who's taking care of the baby when you guys go out?
2084,2084,"Is Bjorn going to know Italian, Swedish, English & Japanese?"
2085,2085,IB?! How freaking cool its making a come back! I've been thinking about the game again recently and want to play it for my friend who has never seen it before. So weird how old that game is but well I can recall it from it being so unique. It's interesting to think about what games shaped your own childhood and what people like Bjorn's generation are gonna like. Spoiler: AMOUNGUS 2!
2086,2086,🇩🇪DIESE KOMMENTARE SIND EIGENTUM DER BUNDESREPUBLIK DEUTSCHLAND 🇩🇪
2087,2087,bro bjorn gonna be a playboy ;(
2088,2088,Watching these videos makes me wanna live in Japan. It feels so chill and relaxing
2089,2089,He’s getting so chunky!  Love!
2090,2090,So cute
2091,2091,pickle hat in the thumbnail
2092,2092,"He is sssOOO remarkably adorable, Felix!.. and Marzia, of course! .. because, let's face it, he most definitely gets it from her! 😂 I kid.. I kid.. but he is just too precious! .. and, Yes, being a parent is by far the best part of life, in my opinion.. as well as the hardest part.. but, Wow.. What a blessing. Thank you for sharing your amazing family with us. I was actually also around for that ""Let's Play"" you mentioned in this video.. It's been SO many years, hasn't it? Wow.. That was even before my life's biggest blessing was born.. and she's now a freshman in high school. Bro for Life! 👊"
2093,2093,3dprint ssomething
2094,2094,THE GROWTH IN THIS CHANNEL
2095,2095,Watched this with my oldest son (12) and he didn’t know pewdiepie had a baby and I told him his name was Bjorn and he said “wasn’t his dog named bjorn in Minecraft” and now I can’t remember to confirm or deny that lol
2096,2096,6:23 cute lil babushka 😭💕
2097,2097,Those gummy smiles are the best
2098,2098,head south
2099,2099,9:52 i thought someone hacked my computer 😭😭
2100,2100,This guy went from a crazy man to a wholesome and caring father. Now this is the content I would like to watch❤️
2101,2101,my heart
2102,2102,"Been a long journey since Amnesia!

I went through most of my school grades and eventually my military service while watching Pewds vids!

Its always been refreshing! Now its not just refreshing but too wholesome! Bjorn is so CUTE!!!"
2103,2103,Glad all three of you are doing fine!
2104,2104,Björn is so adorable ❤
2105,2105,omg I remember pewds playing IB. I loooooove this game! So nice to see that people are still interested in it!
2106,2106,"tokyo dome city is awesome always changing, exhibition always different"
2107,2107,Bjorn is literally such a cutie! It makes me teary thinking about how i grew up on pewds vids and now he has his own little family much love 💕
2108,2108,6:40 aaaa he’s getting to be more talkative!!
2109,2109,does anyone know the background music used in the begining? I swear i've heard it as a kid once
2110,2110,my home town
2111,2111,hey Felix quick question I've been watching you for a fat minute but for your kid are enrolling him into a Japanese school when he's older?
2112,2112,does anyone know the background music used in the begining? I swear i've heard it as a kid once
2113,2113,omg please re-play IB if you have a moment!!! seeing that lil pop up on the poster screen was so nostalgic
2114,2114,"As an infant teacher and long time PDP fan, this is not the collab I ever expected to experience"
2115,2115,Anyone else STILL miss his majestic beard
2116,2116,Bjorn was born a week before mine 👶 it's so wild to go through the same newborn stages from someone I've been watching for years. When they start smiling two months in it's so rewarding 😊😭
2117,2117,I wonder what hes gonna look like in 10 years.
2118,2118,ADORABLE BABY SO HAPPY FOR U PEWDS LOVE U
2119,2119,"Is Marzia recovering alright? She looks absolutely amazing,like she didn't even have a baby! So proud of her and Felix :)"
2120,2120,When they have a thank you PewDiePie  thing and he gets told its sold out is so funny humbling too i bet even tho he already is
2121,2121,What a cute baby 😊
2122,2122,His sons first word will be the n word
2123,2123,"Ive had those chocolate potato chips at a sushi place in my town 
They are so good!"
2124,2124,"Pewds, you and your family literally give me hope for the future. Thanks for sharing, bro❤️"
2125,2125,Its so crazy that Bjorn actually got felix’s blue eyes!
2126,2126,"Something about seeing Pewds, Mark, Jack and the other people we watched as kids grow up, especially Pewds and Mark and then looking at how much youve grown just makes you cry, I don't know why but it just does, could just be me?"
2127,2127,"I remember when pewdiepie was first youtuber on world, what happened ?"
2128,2128,So they exposing the kid English or Japanese you think?
2129,2129,"It's always amazing when you put the baby down to sleep, and it seems like they wake up a different person."
2130,2130,I remember watching the vids of pewds n marzia when they first started dating and all- amazing
2131,2131,your a poopy boy😅😂
2132,2132,I'm realizing the kid will be quadrilinguale
2133,2133,FReSH BaBY 
2134,2134,"thanks for baby content, i usually tell ppl the first 3-4 months are the most tiring. I enjoy the potato phase of babies, a lot less to worry about lol- i guess thats about the same as newborn phase. Id say youre still in newborn phase though~"
2135,2135,aw its a baby :
2136,2136,"""The first 2 months was the hardest"" he said xD, mark my words Felix, this,  is just the beginning.
Buts i feel you, it´s lovely if you getting finally some response from the little buddy <3"
2137,2137,PewDiePie cozy vibes are da best
2138,2138,"Will Björn speak Swedish, English, Italian or Japanese OR all of the above 😂❤"
2139,2139,PewDiePie is honestly living the life man
2140,2140,chocolate covered potato chips smack.
2141,2141,UwU
2142,2142,The Goat strikes again with another banger with cute bebe!
2143,2143,"I can't believe that Felix remembered Ib, I remember watching that let's play back then too! I love al the RPG horror games from back then"
2144,2144,Like a little zenmaster sent from the heavens.
2145,2145,"This gets me hyped for my baby to get here 🥲 can't wait.  
And found out last week, I'm having a girl."
2146,2146,Peeeewdipieeeee
2147,2147,"So wonderful!!! Slippy’s legacy,all frogs will find tranquility with Felix and Martzia!"
2148,2148,🇩🇪🇩🇪🇩🇪
2149,2149,They will take day naps during the day like one or two big ones one big one or two little ones I mean
2150,2150,"OMG the Ib throwback!! I remember you playing that game, I absolutely loved it!! I remember searching for games that were similar to it after you played it! Holy smokes, that was so nostalgic!"
2151,2151,"My fav vid so far. Wholesome, cute and so much fun♥️♥️♥️"
2152,2152,The pure joy that Felix has on his face when looking at his son is so heartwarming. Him and Marzia are fantastic parents.
2153,2153,Felix seems like a good dad but Marcia doesn’t seem like a good mom. The artsy manic pixie types never usually are good moms they’ll make the kids look cute but that’s it.
2154,2154,LOL funny Perds & FAMILY I liked this video yes!!!!👍😅
2155,2155,"Honestly what a lucky existence for that kid, born into so much money you could sit on your ass for multiple generations, I wish"
2156,2156,your still the goat
2157,2157,"This is so beautiful, I'm so jealous 😂 God bless you guys❤"
2158,2158,I love Bjorn.
2159,2159,I need like a 5 minute video of just bjorn from pewds pov as he talks to him hahaha. So freaking cute
2160,2160,"The love and joy in your child's eyes! 🥰
You guys are doing a wonderful job and he's super cute! 
I'll forever envy you living in Japan! But who am I kidding? I'd have done it too, if I could've!😄
Thanks for sharing bits and pieces with us still! You're reinforcing my belief that Japan is one of the best countries in the world, even with the language barriers and all the other difficulties that are surely present!💖"
2161,2161,I still can’t get over how time changes ! Remember seeing their videos growing up. I’m 26 now and this is just so heart warming to see
2162,2162,2:26 at least he’s under a bridge
2163,2163,Wow pewds you finally splurged and bought a decent car
2164,2164,That bo bo is so cute
2165,2165,Absolutely precious
2166,2166,7:11 Pewds is Ragnar now? It's all come full circle
2167,2167,"I'm so happy that you guys have been such a big part of my upbringing. I know that's true for all of us. It's bitter sweet, growing up. We'll miss the good o'l days watching you but now we are here seeing the fruits of your labor and knowing we were all here for the best journey we could ever watch and be a part of. We are just the passengers of entertainment. Some say its us that made you as big as you are but really it's you guys - Felix and Marzia. You two are the best and we are rooting for you always. I'm so happy for you both and I wish you the best of luck with Bjorn! You two are gonna rock as parents!
From one of many Bros,
-Bro Fist-"
2168,2168,"insanely sweet, very happy for you two !"
2169,2169,Nothing but live to you papa pewds baby Bjorn and marzia😢❤❤❤
2170,2170,😍😍😍
2171,2171,When Bjorn smiles I cant help but smile too. He's so sweet thanks for sharing.
2172,2172,"I feel like bjorn is gonna be quadrilingual. Theyre gonna know swedish, italian, Japanese, and english.❤ hopefully, that would be so cool!"
2173,2173,Rizz 10:44
2174,2174,"So cool to see him go through parenthood now, I'm one too now, it's like hes truly growing up with us isnt it?"
2175,2175,CUTE BEBE 
2176,2176,I remember being small and watching you playing slender man and now seeing where you have gone I am moved.
2177,2177,Le premier abonné de YouTube depuis sa création.
2178,2178,'IB' was the first game I ever watched on YouTube and also it was Pewds Videos! It’s has been that looooong since I follow Pewdiepie! ❤
2179,2179,God job😊
2180,2180,"Haha Felix saying this baby version is more interactive 😂😂😂 
Baby update .02  is already way more interactive than the soft launch version"
2181,2181,so happy for you and your beautiful family. ❤️
2182,2182,"Я работаю, меня зовут Бьёрн. We must demand more milk!"
2183,2183,Every new vlog we can see a tiny pewdiepie that will look more and more like pewdiepie 😁
2184,2184,"It’s October, and over here in East Los Angeles pewds and it’s still hitting the 90’s close to 100’s crazy ass weather. It’s 95 today"
2185,2185,Dude I started watching pewds in 3rd grade and now im an adult renovating my first home. How is this fucking real?
2186,2186,Total J❤Y to see! Thank you
2187,2187,Can Bjorn Pleeaaase host the next meme review?
2188,2188,Beautiful little boy ❤️And PewdiePie positively glows with 💕
2189,2189,"«Меня зовут Бьерн»- в самое сердечко 🫠
Such an amazing thing witnessing your beautiful life, hope you’ll never stop doing these  amazing vlogs"
2190,2190,gfuel code isn't working.
2191,2191,We have chocolate covered potato chips here at the candy stores and I swear they are the perfect snack
2192,2192,"Очень неожиданно и приятно было услышать пару слов на русском 😂❤
Бьёрн чудесный!"
2193,2193,Are you a vader ?!
2194,2194,hahahaha felix treats björn as a game 😅
2195,2195,"You warmed my heart. Pew, marzia, and Bjorn."
2196,2196,these videos are what i look forward to now they make me so happy
2197,2197,"pewds sleeping with björn on the beach, there is nothing cuter"
2198,2198,here i've been wondering what crispbread was since i read Moomin.
2199,2199,"Thanks for posting for us Pewds, we love you bro"
2200,2200,"It’s good that y’all have a nanny. If I had the money, I would definitely get one too. I also don’t have family to watch my baby"
2201,2201,björn not bjorn 🤣🤣🤣
2202,2202,"Your decision to dial back your content and focus on your life was at exactly the right time. 
The internet has become such a negative space to be in, but atleast your content is some positivity!"
2203,2203,"You remembering Ib made me so happy :') I'm sorry you couldn't see the exhibition tho!! You guys are the cutest family, my heart feels full every time I watch your vlogs."
2204,2204,If there was a Netflix movie about this man's life ik im gonna cry in this happy ending😢 man I've been watching your content since 2008 and still cant believe i grew up with this.
2205,2205,Bjorn is so precious!  ❤
2206,2206,I can not express how happy these videos make me after 12 years of watching Felix
2207,2207,ADORABLE  Baby
2208,2208,parenting 101
2209,2209,Such a beautiful family! Your love and care shine through as you raise your precious baby. 💕✨
2210,2210,So so happy for y’all ❤️❤️❤️
2211,2211,swedish pasta.
2212,2212,Watch Bjorn's first word be barrel
2213,2213,Where is the toyota?
2214,2214,Nice 😊😊
2215,2215,Pweds you are really loving life!! I love it❤️❤️
2216,2216,i wonder if Björn is ever gonna take over this channel
2217,2217,I’m just so happy for you man. Your life has turned out to be one full of love and smiles. I’m happy for you bro and I’m proud of the man you’ve become.
2218,2218,"Seeing Marzia and Felix enjoy each other and do fun things is so heartwarming, and seeing how much they love Bjorn is so beautiful."
2219,2219,Congratulations papa pewds
2220,2220,I haven't thought about Ib in aaaageeeees
2221,2221,Such wholesome and innocent content from Pewds and Marzia in these troubled times. ♥
2222,2222,"I loved this vlog, Edgar, Mo mo & the  beautiful sweet Bjorn. He is adorable & so happy. Must be his happy & humorous mum & dad. Liked the Italian style music too."
2223,2223,"These videos are just full of positive energy, i always find myself happy and smiling afterwards ❤. Im also happy that when Björn grows up, he gets to see Felix' videos and how much of a good impact he was to alot of people ❤ He gets to see marzia privated videos too im jealous 😂😂"
2224,2224,Imagine that Bjorn will find out about the bridge
2225,2225,"awh man, you really do look a lot like ur dad, and you're becoming one hella good one! such a movitation!"
2226,2226,6:34 babushka
2227,2227,Always love watching your videos Felix! Thank you for giving us an inside view of your journey with Bjorn!! I’m so happy for you and Martzia! I hope to have a family like yours someday :) stay well!!
2228,2228,"you have such a beautiful family pewds, you talking about ib again makes me SO HAPPY its my favourite lets play you ever did! i watch it to this day! :D"
2229,2229,Try imitating his coos back to him. It will teach him how to take turns in a conversation and he may even try to imitate u back
2230,2230,Little boy is SO CUTE ✨
2231,2231,Can't wait util Bjorn will see the bridge
2232,2232,Your Russian is pretty good.
2233,2233,Best wishes bro!
2234,2234,"HE’S SO CUTEEE 😭❤❤ i hope he grows up to be a strong, healthy boi"
2235,2235,Bless you your a great dad so proud
2236,2236,Thank you so much for sharing Bjorn with us!!! He is so precious. His sweet little coos fill the empty part of my soul that longed my whole life for a baby that never came. Watching Pewds talking to him nd then listening and responding is going to help his development and their bond so much! You guys are already good parents.
2237,2237,💖💖💖
2238,2238,10:24 is so amazing I love the reassuring hand pat for the damaged ego LOLLL
2239,2239,Don Pewds
2240,2240,y😊
2241,2241,"He thinks first 2 months are the hardest, wait until 9th month :)"
2242,2242,Bjorn is so beautiful! I'm so happy for you and Martzia! <3
2243,2243,These Vlogs with Björn make me feel all fuzzy and warm… and think how beautiful life can be ❤
2244,2244,Those vlogs feel like the main character's (Bjorn's) lovely and peaceful memories before the apocalypse or something happens and his life changes forever
2245,2245,"Thanks for making this!! Im visiting Japan unexpectedly in two weeks and I'm glad u said it's a good time to go, i was feeling hesitating that it wasn't the best time. So wholesome!"
2246,2246,I'm so happy for all of them 😊
2247,2247,"He is so smiley ☺ My second one is already one month old! And the first born is already sooo tall even for a 1 year and 4 months old. 
Time passes by so quickly. Soak it all in Felix & Marzia ❤ Congratulations once again 💐"
2248,2248,🧿🧿🧿🧿🧿🧿🧿🧿🧿🧿
2249,2249,Bjorn is so precious
2250,2250,"Bjorn is such a cutie, he's definitely getting mroe talkative! It's so so nice to see Marzia and you just interacting with your baby, talking to him and just reading books, it's so cute and wholesome. I look forward to more vlogs with him, you and Marzia in the future! You're both doing amazing! ^^"
2251,2251,"Throughout the years, regardless of the type of content Pewds makes, it's always been an antidepressant. Recently, it's been getting super wholesome. Really happy to see Daddie Pewdie, Mommie Marzie, and Baby Bjorn having lots of fun! Sending y'all lots of love! <3"
2252,2252,🥰🥰
2253,2253,Tittut bebisen!!
2254,2254,The IB play through was so long ago i remember it scarred the crap out of me when I was a kid watching you play it
2255,2255,2:40 I love how the receptionist in the background watched and reacted to every one of Pewd’s front flips 😂❤
2256,2256,People who say the newborn stage is the best are LIARS. It’s the worst to me. Once they smile and react is so much more fun which you mentioned. It gets better!!!!
2257,2257,Hes so handsome!!! 😂 my 8 month old literally smiled anytime Bjorn was on the screen!!!❤❤❤❤
2258,2258,He is soooo Cuuuttttteeeeeeeeee!!!!!!!!!!!!
2259,2259,omg i remember watching pewds play ib 😭 now he’s a dad feels so weird
2260,2260,"Felix needs to get another heart tattoo with a B in it, to match the one he got for Marzia"
2261,2261,This is so peaceful
2262,2262,do you pretend live on japan or do you plan in the future move to other country or city?
2263,2263,It's so cute I'm gonna die. 🥺
2264,2264,Baby Bjorn is too cute ❤
2265,2265,"I love these flogs so much, love to see baby bjorn grow up and u guys having fun! So happy for u Felix"
2266,2266,poor baby looks so conflicted at which language to learn first
2267,2267,Bjorn is going to be a polyglot!!!
2268,2268,who woulda guessed pewdiepie waz going to grow up to be a Ol wise man!
2269,2269,You make it look fun 
2270,2270,I hope you give birth to beautiful daughters
2271,2271,"You don't have to do these vlogs now that you're a dad but you do and it's so amazing to see how much Bjorn grows each time, such a cutie 🙂Always love your vlogs and seeing you grow as a family 🙂"
2272,2272,"About the same time Marzia and Pews announced that they were pregnant, i was got the news that I had to get my ovaries removed because of tumors. It makes me so happy to see that Bjorn is so loved and I am sending all my love to Pewds and Marz ❤❤❤ Ill never be able to have kids of my own, but i love seeing these videos as a little glimps of what parenthood could be 😊"
2273,2273,Omg this music is so familiar but I cant remember where from
2274,2274,"Som talterapeut undrar jag, tänker felix tala svenska till björn och marzia italienska och björn kommer gå i japanskt daghem/skola? Flerspråkighet är den bästa gåvan 😊"
2275,2275,I was here!!
2276,2276,That baby looks so much like his mom
2277,2277,When are you gonna finish your scribblenauts playthrough?
2278,2278,Babies are boring
2279,2279,Legitimately thought my phone was telling me to head south. Cool places!
2280,2280,Seeing Pewds play and talk to Björn is so cute❤🥺 and them both sleeping like that at 4:44 my heart just melted🥺
2281,2281,"Aww, may god protect your little Bjorn! :))"
2282,2282,"I'm glad I react with revulsion seeing even perfect pictures of babies as I'll never get one of my own, so it's good I don't want one seeing this.
I'm schizophrenic and would never risk bringing in another me with this curse. Not worth it."
2283,2283,"You should change your channel name now to ""PewPapaPie, PapaPewPie, PapaPiePew or PiePewPapa"" choose your favorite."
2284,2284,"Yrah the best time is between 3m and 12m😁😁

I got a 2yo that's where the real steuggle begins😂"
2285,2285,Aww
2286,2286,Family outing is really nice.
2287,2287,I’m expecting a baby girl in February this coming year. I can’t wait to meet her and seeing Felix and following him since the Amnesia days has been an amazing experience. Entering fatherhood is one of the greatest blessing I could receive and it’s so fun to watching us all grow up together. ❤
2288,2288,Does this mean we are Bjorn's uncle and aunt now?
2289,2289,Was just in Yokohama for Pokemon World Championships; so cool seeing the area again through your eyes!
2290,2290,Please do you have some money to donate? Im 41 years old I have Sjogren's Syndrome and bipolar and now Im unemployable.😢 help me ease this nightmare of my life. Best wishes to you
2291,2291,Bjorn くん、かわいすぎる❣😍
2292,2292,"Björn kommer kunna prata med alla. Italenska, japanska, svenska, engelska"
2293,2293,Og pewds fans. Sometimes we dont realize how old we getting. 😢. Good on you felix. Very wholesome blogs as always.
2294,2294,good to see youre happy man :D
2295,2295,"Vackert land, söt unge. Njuuuuut!"
2296,2296,"I am honest: I first read ""This is the beast"" :D"
2297,2297,Why can't I watch a pewdiepie video anyone without crying or getting teared up. Damn
2298,2298,From Dad simulator to a Real Dad simulator 😂❤❤❤
2299,2299,This is so calming to watch thx❤ all the best for you I just wonder why you didn't call your son Stefano
2300,2300,I'm really happy for you Felix. You and Marzia must be really proud of little Bjorn. Nothing is more joyful than having children of your own.
2301,2301,There should be an anime about your life
2302,2302,"Bro, just wait until he's 2. The best days of your life can't even compare to the awesome time your about to live with Björn. Trust me... I've been there."
2303,2303,"when is bjorns bday , anyone??"
2304,2304,my baby is 6 months this month. I’m 19 and grew up watching pewds so it’s kinda crazy to go through this dad journey together and i can also keep up with how Bjorn is growing just my daughter is a little older lol
2305,2305,"This made me so happy. You seem to be having a nice life Pewds, I'm glad for you. Much love."
2306,2306,this is so happy :)
2307,2307,you looks like barney from how i meet yor mother
2308,2308,Its so awesome to see Felix come so far.
2309,2309,soooo cute<3333 so happy
2310,2310,These type of videos are what I'm always looking forward to watching! Thank you Pewds for still uploadng!
2311,2311,that kid is growing up knowing his father is a legendary man in youtube.
2312,2312,"I gotta say, I love how ""Bear"" is a common name here in Scandinavia. It's charming :P"
2313,2313,Lmao at the end as a dad I know a poop face when I see one 😂
2314,2314,0:54 Ive been waiting for this shoutout my whole life
2315,2315,God Pewdiepie brings me unfathomable joy
2316,2316,Beautiful vlog! 🧡
2317,2317,"FELIX, YOUR LITTLE GUY IS JUST SO SO SO SO ADORABLE! 🥰 
I JUST WANT TO SAY, I SPOTTED @12:23 ON YOUR TOP RIGHT CANINE TOOTH, 
YOU MIGHT HAVE A CAVITY, BRO!🦷
IT ALSO COULD BE FOOD OR SOMETHING ELSE. 
JUST WANNA MAKE SURE YOU CHECK IT OUT IF IT IS! 😁
IF PPL COULD LIKE THAT WOULD BE MUCH APPRECIATED! 💖
LOVE THE VLOGS!!! IT MEANS A WHOLE LOT WHEN YOU POST, BROTHER! 🤘"
2318,2318,"Being a parent is the most misery enducing thing you can do. It'll ruin your life and relationships. Kids, get a vasectomy while you can."
2319,2319,Is the baby a japanese citizen now or? How does babies being born in other countries work lol
2320,2320,Why did you say the n word😕😳😞
2321,2321,Schön kind
2322,2322,I have the same birthday as Bjorn 🙂
2323,2323,here in sweden the whole summer rained away. it was wind and rain and like 17 or 16 C everyday
2324,2324,He's grown so fast you're such a good daddy Pewd
2325,2325,It gets even better every single day ❤
2326,2326,First 3 months are the hardest
2327,2327,🥰
2328,2328,Is he going to have a Japanese accent
2329,2329,Pewds talks about his baby like it got an update with new features 😂
2330,2330,Going good mate! Good to see ya happy and doing what you want. Cheers and best of luck from Australia
2331,2331,you should speaking swedish to your child and marzia italian so he knows 4 languages when he grows up
2332,2332,HE'S SO CUTE
2333,2333,This is nice..
2334,2334,Well mate this is not the best
2335,2335,"Wow. I basically spent my teenage years watching Pewdie & Marzia. This popped up and I became so emotional! It’s so beautiful to see them still together and started a family! As I’ve started my own family, it’s so touching to see this as a grown ass woman now. Bless your family ❤"
2336,2336,Love watching your vlogs with the fam on weekends!
2337,2337,"Hey bro, why don't you make videos more often because of that your followers don't increase anymore?"
2338,2338,I miss the Ib let’s play!!! What a blast from the past 😌
2339,2339,Crying
2340,2340,Bjorn is gunna have the most wack accent 😂
2341,2341,"Title: This is the best
Felix: Haha Björn I'm making fun of you!"
2342,2342,bjorn ironside
2343,2343,"Hey Felix!!! I recently became a proud dad of twins . The first 2 months have been really been rough for my partner and my twins. They came 6 weeks premie and my partner to have an emergency c section . I stayed by my partners and my beautiful girls side the whole time . I have so much love for my girls already and it makes me so excited that one day I’ll be able to take them on the awesome adventures you your family go on. I’ve been watching your videos for years and have seen the journey you’ve gone on to get to where you are now .
I know that you being humble won’t really allow to take compliments too well, but really I just wanna thank you for being such a cool dad"
2344,2344,dude's at a point where he's just recording memories for himself and his family and is earning big stacks for that. Love it.
2345,2345,"What A life, it's like retired in 30 years old and do what you love"
2346,2346,Time fly's
2347,2347,"Thank you really, i am really stressed out in my life because of different things, but your vlogs just keep warming my heart and calming me down.
I feel so much better after watching you <3"
2348,2348,Pewds in his beekeeping age
2349,2349,2nd day of asking pewds to play beast vs pie that is on play store
2350,2350,🥰precious -cherish this time they grow so fast
2351,2351,Like I 🎉❤😊
2352,2352,I could cry now
2353,2353,hi
2354,2354,Bjorn is so adorable.   However Felix the hard part is coming TEETHING... happens around 3 to 4 months.   But i agree it is nice that you can start to see his personality very precious enjoy the time goes by so fast.
2355,2355,Gosh the Ib exibition brought so many memories i watched it when i was in junior high school now im about to get married 🥰
2356,2356,Been here since ... Swedish-Boy-Going-To-Itally-Searching-For-His-Online-Girlfriend Era.
2357,2357,Felix child need to learn 4 languages 😂
2358,2358,Every time I see footage of a big city in Japan I'm amazed how clean everything is.
2359,2359,QwQ cute cute
2360,2360,My boy just turned 3 months and 2 weeks now! I´m super excited to be a part of his journey! I love it❤
2361,2361,平和〜
2362,2362,Good stuff
2363,2363,i figured it out. Felix is having his kid in japan so he cant understand the language that the bridge word was in. Jokes aside congrats on the baby!!
2364,2364,"👈Such a very nice😊 
👇
👇"
2365,2365,"👈Such a very nice😊 
👇
👇"
2366,2366,"I know that you probably dont feel like making gaming content anymore, but I just wanted to say that I miss your lets plays on absurd and small games. anyway i will always enjoy your content. Love you pewds <3"
2367,2367,ITS BROT NOT BREAD
2368,2368,"Howly chitazoons, I feel old. But happy. Brings me happiness to see Felix and Marzia enjoy their lives. Appreciate you taking the effort of vlogging these too, very taken for letting us still be part of your journey."
2369,2369,You'z a inspiration ta us all! 🎉❤
2370,2370,Make another one
2371,2371,BOOP!
2372,2372,Fixa rummet musik intro on top.
2373,2373,Pewds living like a king.
2374,2374,13:48 thats a huge one gg
2375,2375,do you ever feel guilty about the amount you've made without giving anything back? 🤔
2376,2376,Not russian plz ..  omg .
2377,2377,i love pewdiepie
2378,2378,"Japanese life is suiting you all, you seem so much less stressed, it's lovely to see!"
2379,2379,"12:15 The child is ready, The Brofist Legacy"
2380,2380,cuteeeeeeeeeeeeeeeeeeeeeee
2381,2381,"This feels like a pixar movie, I can't"
2382,2382,"Once you hit the beach, its automatically going to be a great day 👏 Can't believe few months have gone by, nice to see everyone doing well. Loved Edgar & Momo's party collars. Danke for sharing your best bits, & may everything continue to go well for everyone. Stay Awesome Bro 👑 😎 👊"
2383,2383,"Does anyone else talk to Björn when he's on camera as if he could hear you, or is it just me?"
2384,2384,he can beat coco melon
2385,2385,"Watching Marzia and Felix build the life they’ve dreamed of over the last decade just fills my heart with so much joy 🩷 even though I don’t have the chance to know them personally, I feel like they’ve become family in a way. And they’ve created a such a beautiful little family 💕💞 I wish nothing but health and happiness for all of you ❤"
2386,2386,FloorGang!!!!
2387,2387,Pweds looks so mature ❤
2388,2388,As an original member of the nine-year-old army its amazing to see barrel screaming Pewds turn into Daddy Pewds
2389,2389,Your vlogs put a smile on my face Felix <3 I can't wait to start a life with my partner too and reach a level of happiness and fulfillment like you have <3
2390,2390,mini pewdiepie 👶🏻😁🎈
2391,2391,Let me see how my newphew is doing
2392,2392,I love that Bjorn is a Swedish-Italian born in Japan. I hope he is raised there for a long time.
2393,2393,Congrats on the child. Been a wild ride seeing you grow up from a teen to an adult.
2394,2394,What glasses pewds wear? Interested
2395,2395,"From screaming in lets play's to turning into a family vlogging channel.
Ultimad chad move.
And were here for it."
2396,2396,you as a dad fits you so well🩷
2397,2397,Thank you for the vlogs and sharing little snippets of your life! As a long time subscriber I love these :)
2398,2398,aw Jörgen
2399,2399,dang. i remember watching you back in 2014. its so crazy how much time has passed.
2400,2400,"Famous YouTuber, holiday in Japan!"
2401,2401,He is the cutest baby goodbye
2402,2402,Living the perfect life
2403,2403,These Vlogs are GOLDEN!!! What a beautiful family.
2404,2404,ib was the first playthrough i've seen you play. insane to see you even talk about it now
2405,2405,"I started watching Pewds bc of Ib :'D its been such a long damn time since then, what a nostalgy kick"
2406,2406,"Just want to tell everyone, you can hold the “o” button to create ö if you want to write björns name"
2407,2407,"the editing was so on point in this, just amazing especially the beach part"
2408,2408,Bjorn ironside gonna be stronger and have greater fame then ragnar(felix)
2409,2409,"I cant even describe the level of happiness seeing pewdiepie now, i stopped watching around 2021 and ive been a watcher since 2014 i really love seeing how grown he is now it really makes me feel happy"
2410,2410,"You look so fulfilled, brings tears to my eyes😭 wishing you, Marzia and Bjorn the best. You look like you’re truly “living” and I can feel your happiness through the vlog"
2411,2411,Head South 😂
2412,2412,"Am I dumb, why does it say a year later? Wasn't Björn born a few months ago? lol"
2413,2413,Pewdewpie has 1 son and 111m adopted kids
2414,2414,I love how wholesome these videos are
2415,2415,those vlogs are giving me a baby fever 😭😭😭
2416,2416,kommer du lära björn svenska?
2417,2417,"Är tanken att ni ska bo i japan även när Björn blir större? Vilken härlig vlogg, så fint och vilka fina föräldrar ni är!"
2418,2418,1:02 he really look like a dad now. ❤
2419,2419,2:05 I always have chocolate before crisps or even at the same time. We need these in the uk
2420,2420,I remember ib
2421,2421,That ferris wheel looks cool at night
2422,2422,Come to mount fuji tomorrow bro
2423,2423,It just occured to me that we are gonna see bjorn grow up just like we saw felix grow..
2424,2424,"Dude, Felix is literally living a good life right now. He well deserved it!"
2425,2425,So happy for you guys.
2426,2426,🥰🥰🥰
2427,2427,"Ive been following and watching pewdiepie since my young teen years. I am now 22.  It is so cool to watch because our babies are about the same age, my son is 2 months and 3 weeks. So when I hear him talk about figuring it all out in the newborn stage, and now seeing his babies personality more, and smiles, im going through the same thing."
2428,2428,So damn cuuuutteee! Felix and baby sleeping at the beach🏖️
