,Unnamed: 0,comment
1926,1926,How can I move On from Westlife ❤️❤️
1927,1927,Still the best
1928,1928,They are really great group.our first love..
1929,1929,My wife bea still inlove of westlife boyband... ❤️
1930,1930,"Love u until now..
Gbus"
1931,1931,Westlife my favorite band forever
1932,1932,"Westlife is still young, Can see the power of music"
1933,1933,I'm also going now bye 🤗❤️❤️❤️
1934,1934,Laxmi??
1935,1935,Here
1936,1936,Yo \(๑╹◡╹๑)ﾉ♬
1937,1937,love u all
1938,1938,Short of one right?
1939,1939,Wow!! Westlife surprised me
1940,1940,Oh my God west life.still so crazy with their songs.oh my God.it was my first time to see them after a very long time
1941,1941,Loe the message of this song
1942,1942,❤❤❤❤
1943,1943,"They all have an amazing voice. Goosebump everytime I hear them sing😊. 

Wish to meet u all😊"
1944,1944,Nicky and gina
1945,1945,Westlife till the end of time..you will always be my greatest inspiration and role model..much love from Kenya
1946,1946,It's great to see them back together again! I love you WESTLIFE forever!!!
1947,1947,Kian ne keknya orgnya gak bayak pola
1948,1948,Westlife
1949,1949,Westlife
1950,1950,Westlife
1951,1951,Westlife
1952,1952,Westlife aku cinta kalian
1953,1953,Westlife aku cinta kalian
1954,1954,"You and I had something special, baby
Something that you only see on movie screens, I know
Lately, I've been missing you like crazy
Oh, why, why'd you let me in just to let me go?
Most guys will get high when feeling low
But I don't think that that's the way to go
Sometimes I'll be sitting on my own
Thinking 'bout life, thinking 'bout you and me
How do you lose the one you love?
After giving it all, you gave it up
Maybe my love wasn't enough
You think you know, but you never can
How do you lose your only plan?
Well darling, just give me one more chance
And I'll give you everything I have
I'll try to be a better man

I felt things when we were naked
I saw an angel, but they've hidden their wings, I know
Everyone's got that special baby
Oh, I, now I only see you in my dreams
Most guys will get high when feeling low
But I don't think that that's the way to go
Sometimes I'll be sitting on my own
Thinking 'bout life, thinking 'bout you and me
How do you lose the one you love?
After giving it all, you gave it up
Maybe my love wasn't enough
You think you know, but you never can
How do you lose your only plan?
Well darling, just give me one more chance
And I'll give you everything I have
I'll try to be a better man
I've been up and I've been down
Think that's just what love's about
You took the words right out my mouth
If you feel it, say it now
It's been a while but I've figured it out
But it ain't just what love's about?
You took the words right out my mouth
But if you feel it, say it now
How do you lose the one you love? (how do you lose?)
After giving it all, you gave it up
And maybe my love wasn't enough
You think you know, but you never can
And how do you lose your only plan?
Well darling, just give me one more chance
And I'll give you everything I have
I'll try to be a better man"
1955,1955,":"""""""""""""""""""""""")"
1956,1956,These guys are aging with grace. These songs made a lot of babies back in late 90s and early 20s
1957,1957,👍👍👍
1958,1958,Helo helo mark west tengs you halp me from cacao hhhh smaile ye happy hart
1959,1959,Falta o Brian
1960,1960,2 years ago but I'm still listening this at this moment
1961,1961,"I couldn't believe 2 years ago when I heard this song. Soon as I heard the first line, I knew it was Westlife. I can't be mistaken and I wasn't. 🙃🙃 #westlifebaby😊😊😍😍😍"
1962,1962,Westlife I feel this song you sung for me coz my ex cheated and then left.
1963,1963,Why only 4 bu- oh..... Sorry bout that.
1964,1964,Love you westlife from indonesia 😘💕
1965,1965,"Westlife is the best for me,their songs touches in my heart so well.and everytime i feel tired in my busy day ,i feel comfortable when i hear their voice.."
1966,1966,Loves westlife 💚
1967,1967,One of the best boyband💖 Our childhood sweethearts
1968,1968,Love is pain 😭😭😭😭😭
1969,1969,Plz support this best band on earth..lots of love
1970,1970,this is freaking beautiful man
1971,1971,My favourite band ever ♡ Real music ♡
1972,1972,Westlife forever!
1973,1973,O amor é único caminho para Deus esses caras cantaram o amor  o tempo todo sem apelação nas letras da músicas talento indiscutível isso não existe mais hoje em dia😔😔🙊🤦‍♂️🤦‍♂️💔💔
1974,1974,Westlife forever ❤️❤️❤️
1975,1975,Favorite song 💖
1976,1976,Amazing❤️🙌
1977,1977,I really love WESTLIFE
1978,1978,WESTLIFE MANIA again. Happy to hear this song.
1979,1979,"i love them so much , i wish you live eternal life"
1980,1980,First time to hear this song and I was mesmerized! Beautiful song from my favorite boyband of all time! WESTLIFE!
1981,1981,♥️♥️♥️ I Love this song
1982,1982,hope to see brian with u guys ❤❤ iloveyou
1983,1983,I'll try to be a Batman.. uhhh I love you Westlife but it's a bit out of reach.
1984,1984,It's my story related to my relationship really
1985,1985,Can't forget them until the end of my life. their song it's a beautiful memory.
1986,1986,Love u ❣️❣️❣️❣️ love this song .I am 33 years old and my children of 14 years and 12 years and 6 love their songs too
1987,1987,"Harry and Shane, natural frontman. Liam and Mark, the plan B. Niall and Kian, the underrated. Louis and Nicky, the higher pitch. Zayn and Brian, the one that left."
1988,1988,6163
1989,1989,emmar colles
1990,1990,Never fade westlife.
1991,1991,Helo mark West Laife tengs borat ye friendship from cacao cokelat west this laife hhhhhh tengs priendship.
1992,1992,time running so fast
1993,1993,West Laife Laife  non stop ye smaile in happy hart west laife fans borat ye
1994,1994,Tengs ye sahlom Bang Mark West Laife my Laife Sidt dres Hhh West Laife  West laife.................hhhhh hey my priend the bast in the  bast.
1995,1995,I love this song <3
1996,1996,"I watch westlife videos everyday... !! They are amazing, they are great... I am married and whenever we fight I play this song.. And all comes back and we get so emotional... Trust me..  It's all good and awesome.. But time changes everything and we have to let go and make way for the new one's..!! 
I just want to say that.. Time changes and I am going to die one day may be sooner.. Till you read.. But it is all good... And you guys made my life special....!! You did what your job was and I am thankful for being a part of westlife songs..!! Peace for everyone..!!"
1997,1997,FAV ❤
1998,1998,Best boys band I have ever seen
1999,1999,#❤️❤️❤️westlifeshanefilanforever2021#
2000,2000,Love from mizoram😢😚😘😙
2001,2001,wow..love this song..
2002,2002,❤️❤️❤️❤️
2003,2003,2021 watching...
2004,2004,I will love you forever 💕 the best band 💕💕💕💕
2005,2005,They are my favorite band😍😍😍
2006,2006,all of em are aging except shane filan
2007,2007,Kian 29/4/2021 🎂🍀🇨🇱
2008,2008,Before covid 19 🔥😭 miss
2009,2009,💚💚
2010,2010,"Got him vhinese feodorant cheap .34 ok
Lost him now.cheap"
2011,2011,My first love never disappoint me ....how I dreamt marrying my love shawn or Marcus upto now my love still the same 😘🥰....just beautiful vocals..
2012,2012,"0% auntotune
0% dirty content
0% nudity
0% dancing
0% bad words
100% talent
legends"
2013,2013,"Umm im just 10 years old but because of my parents  i know almost half of there songs
I even know some 90s boy band
Like NSYNC, Backstreet boys,A1 and many more🤗❤️✨"
2014,2014,Westlife will always be my first love
2015,2015,"Ang nostalgic kahit 2019,lang tong kanta na to 🥺"
2016,2016,Naway bigyan pa po kayo ni Lord ng mahabang buhay. Kasi kayo lang po nag papawala ng aking kalungkutan. Kayo ang aking kaligyahan. Kaya samot dalangin ko bigyan kayo ni Lord ng malakas na pangangatawan 🥺💕 i love you all 💕🥺
2017,2017,"My childhood crush😍😘❤️
SHANE😁😁🥰😜"
2018,2018,WESTLIFE LOS AMO ❤️😍
2019,2019,Its 2021 who's here?
2020,2020,Vegaboys is the best and even Koop specially bts  blackpink and txt love u all but I love this song too🤗😍😍😍😍😍😍😍😍❤❤❤❤❤❤❤❤🤗😍😍❤🤗🤗😘😍❤🤗😘🤗❤🤗❤😍😘🤗❤😍😘🤗❤😍❤😍😘🤗❤
2021,2021,Good
2022,2022,Like Crazy huh ???? ?? ?
2023,2023,Miss those old days ... welcome back Westlife !
2024,2024,My favourite song..legends still rocking as usual. Where did Brian go
2025,2025,"How do you lose the one you love?
After giving it all, you gave it up
Maybe my love wasn't enough"
2026,2026,💕💕💕
2027,2027,BEAUTIFUL! ♥
2028,2028,😊😊
2029,2029,"Originally By Toni Braxton
Also Revive By Ogie Alcasid"
2030,2030,Greatest boy band of all time💞 there ain't no replacement
2031,2031,My KIX 2:38 ❤
2032,2032,Their voices are still good the way it was❤❤
2033,2033,"This was Westlife's typically Ballad song, i thought this song composed by steve mac & wayne hector , actually i was wrong, ed Sheeran  wrote this song 😂"
2034,2034,The Best Boy Band Ever
2035,2035,Once there's a girl fell in love with me she thinks that I'm not in love with her too but I'm just waiting for the right time
2036,2036,"KEVIN AND CLARE AND FRAN AND REBECCA AND CAMERON Leybourne
I LOVE YOU"
2037,2037,I know where five group but where is the other one his left from that group!?
2038,2038,Best of the best ... I love this song who is hear 2021.
2039,2039,"My parents just told me they are getting separated.
24yo marriage.
This is the second time this happens and I'm as confused as I was the first time it time."
2040,2040,💕💕😁😄kqs wswjs
2041,2041,Wow 🥰
2042,2042,❤
2043,2043,These guys are absolute Legends 😍
2044,2044,"Coffee to go in 2019 -> WTF ?! Great song, but thumbs down for the to go shown at the end. Can't imagine that there is no coffee machine and no cups in the studio..."
2045,2045,3 thousand people who dislikes these are not better man and they loved bad men LOL!
2046,2046,Bapa mm sorry aa mau naya naya cepetan koh di jemput aa mm gimana sih aa udah lomies lomies love mom
2047,2047,Nicky and kian lines are melting my heart💖...love them.all till forever
2048,2048,OMG i was in grade school back then ..when westlife band was so hype one of my fav. Song “My Love” coz I can still remember everyone in the school sing that song and it was also one of the most requested song..
2049,2049,Who else noticed that mark's voice never changed
2050,2050,🥰💝🥰
2051,2051,Can't believe I just found out about this song now.
2052,2052,"Omg! It's Kian and Nicky for me.

Shane and Mark we see you!!"
2053,2053,Love weslife forever <3
2054,2054,🤟🌹👼🏻😘🤴
2055,2055,LOVE YOU 4EVER WESTLIFE my Teenage Band😘😘😘
2056,2056,❤❤❤
2057,2057,The actors here are too cute
2058,2058,Hi everyone 😍 I'm here to tell y'all that I found love ❤ 😍
2059,2059,"I hope one day Bryan will back again or just only make reunion 🙏😇

Greetings from Indonesia 🇮🇩"
2060,2060,"Dayum, Steven Gerrard can sing!"
2061,2061,"Still the best, Westlife forever..."
2062,2062,Nice song ❤️😊
2063,2063,falling in love with Westlife again🤗🤗
2064,2064,I love itttttttttttttttt!!!!!!!!!!!!
2065,2065,"Who is watching this April 2021 I am a hard die fan, tomorrow is my birthday"
2066,2066,still here April 2021
2067,2067,"2021 april :))
anyone ?"
2068,2068,My merry. Love Westlife!
2069,2069,2:37 Mark Feehily😭😭❤
2070,2070,Beautiful song. Voices blending makes it extra special!
2071,2071,Been obsessed with u for 5 years now and loved every second of it❤️❤️❤️ can’t wait to hopefully go to a concert one day
2072,2072,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
2073,2073,2021
2074,2074,Omg..i miss them hug for all 🤗🤗🤗😘😘😘😘😘
2075,2075,Boy band before but men band now
2076,2076,I love Westlife music I am a total fan
2077,2077,"Love WESTLIFE I have grew up with since I was little, I turn to their music to cheer me up"
2078,2078,"WESTLIFE forever😍..Shane,Mark,Nicky n Kian
I Love you 🤩🤩"
2079,2079,"I love them all, Nicky ❤💓💛"
2080,2080,"How can they dislike this boyband bro, I event fell in love with them when I wss just played their music for a second time."
2081,2081,Why Shane always singing first loll
2082,2082,Tengs sing from my laketheit.
2083,2083,Hey westlife I love the song so much and my heart is 💔💔💔💔
2084,2084,"My wife and i break up when we were teens, a few months later we have a second chance, now we are happily married, this song remenber the time i think i lose her, thanks to god we comeback"
2085,2085,So so so so great
2086,2086,WESTLIFE FOREVER IN MY HEART❤❤❤❤
2087,2087,"2019 And 2020: Still Together with my Best Friend
2021: Listening this song without my BESTie,because now she have A new Best friend,and Now she's really Different,And she always being Mean To Me😭"
2088,2088,I just love em all so much!!!!
2089,2089,Vocals are so clean and so beautiful ❤️❤️❤️
2090,2090,Wow this guy's are stil alive
2091,2091,Iloveyou WESTLIFE.. I always do.  💕💕💕💕💕💕💕💕💕💕💕💕💕💕
2092,2092,For only my sweet heart.You are the  best for me forever.my love.From Cartoon
2093,2093,"March 26, 2021, anyone? 🥺💛 My booooyyysss"
2094,2094,Westlife 😘💟
2095,2095,to all the legends in 2021
2096,2096,"Accept this !
This video didn't came in your suggestions, You searched for this...❤"
2097,2097,"I miss Westlife ..the best boyband ever untill now ..anyone here watching 2021 ...kaway,kaway..."
2098,2098,Where is Brian McFadden??
2099,2099,Fuck you Gates! 💉 👹
2100,2100,💖💖💖💖💖👏👏👏😊😅
2101,2101,https://youtu.be/NhQ9W3tkkfs
2102,2102,This is a song that has good rendition sound and lyrics as in westlife is the best
2103,2103,Bravo et merci encore pour cette merveille 🥰🥰🥰. Je vous aime pour toujours les westlife ❤❤❤❤
2104,2104,Passei a minha juventude ouvir-vos não me canso de ouvir as vossas músicas.
2105,2105,I love westlife
2106,2106,song is good  but the propaganda suckx
2107,2107,"My favorite band ever, these beautiful men made my childhood beautiful and still make me happy with their music"
2108,2108,March 2021 everyone? YA'LL NOT GETTING YOUNGER!!?
2109,2109,"respect, still too together. Congratulations."
2110,2110,I love this song still listening to it in 2021😍😍😍😍😍😍😍😍😍
2111,2111,Always my fav❤Since from my childhood I've  been listening Westlife til now😘
2112,2112,Me encantan!! ♥️♥️♥️♥️♥️♥️
2113,2113,Just love westlife
2114,2114,"You and I had something special, baby
Something that you only see on movie screens, I know
Lately, I've been missing you like crazy
Oh, why, why'd you let me in just to let me go?
Most guys will get high when feeling low
But I don't think that that's the way to go
Sometimes I'll be sitting on my own
Thinking 'bout life, thinking 'bout you and me
How do you lose the one you love?
After giving it all, you gave it up
Maybe my love wasn't enough
You think you know, but you never can
How do you lose your only plan?
Well darling, just give me one more chance
And I'll give you everything I have
I'll try to be a better man
I felt things when we were naked
I saw an angel, but they've hidden their wings, I know
Everyone's got that special baby
Oh, I, now I only see you…"
2115,2115,My idols ❤️
2116,2116,Kazerne raar
2117,2117,"I TRY TO BE A ""BETA MAN""!!"
2118,2118,❤️❤️❤️❤️❤️
2119,2119,"Shane and Nicky are holding similar coffee cup, that's adorable😄"
2120,2120,Kian ❤
2121,2121,Goat band
2122,2122,"They aging, but their voice still beautiful"
2123,2123,Anyone listenin to this 2021 March love this
2124,2124,"nhóm nhạc mà tôi yêu thích, tôi vẫn nghe những bài hát của họ. đến giờ cũng phải đc ngót nghét chục năm rồi, mãi yêu các anh"
2125,2125,:)
2126,2126,"omg, so love them +++++++"
2127,2127,I was cry
2128,2128,Such a beautifull song and sweet simple video ..why they nevet got grammy ? Should be got a lot awards..really unfair American market..why 1D got succes in US..I think westlife much better..honest I hate American music..really dirty
2129,2129,i heart you
2130,2130,Only true westlife fan would search this song on this year 2021
2131,2131,alguem em 2021 ouvindo westlife como euuu........que musics maravilhosas
2132,2132,Ultimate FAV. SHANE FILAN😍❤️
2133,2133,the people that disliked this needs a covid test bc one of the major symptoms is no taste
2134,2134,The people that disliked this are holding there phones upside down
2135,2135,BEST song on earth AMAZING
2136,2136,This is really goid
2137,2137,Amazing..I love wEslife.god bless.
2138,2138,March 2021  .
2139,2139,Dear future husband : please brought Westlife as an honor guest on our reception wedding👆
2140,2140,"Best band of all decades,please hit like so I can hear this again."
2141,2141,Take me to the era where westlife remains the best singers.Please.
2142,2142,Wrote by Taylor Swift.
2143,2143,"Ed Sheeran, being one of the most notable fans of Westlife, really put his heart into this song. Westlife, on the other hand being Westlife, gave the song justice!"
2144,2144,I play this music every single day~
2145,2145,Im a Better man after being vaccinated !!
2146,2146,It's march 2021 y so less view
2147,2147,Woow! Amazing !. i love you west life forever
2148,2148,My mom's a fan. I grew up listening to their songs. Every morning. Never gets old <3
2149,2149,Just here because of Puma.
2150,2150,"11 years later, still a legend. Love you guys!"
2151,2151,"March 2021.....still listening to their songs.
Great singers, beautiful lyrics and their voices are awesome.
Love Westlife since 1999 untill now....still waiting for their new album and new concert tour."
2152,2152,Fact: Westlife is everyone's first love
2153,2153,This song 😍 made me teary
2154,2154,Salam dari Indonesia😍
2155,2155,2021 still a hitttt song
2156,2156,no millenials could ever beat you.. 😍😍😍😍😍
2157,2157,What is wrong with those thumbs down?
2158,2158,whereever song....i allways love Westlife ❤️❤️
2159,2159,Pov ; you are searching for lyrics😂
2160,2160,a masterpiece
2161,2161,You are my family's favorite singer. I have listening since I'm a kid
2162,2162,This song realy Represent my Love Story.... Still Hope to Second Chance... only God can Give... 🙏💒🤲
2163,2163,March 2021 💕
2164,2164,Ive noticed when bands break up and get back together many years later members who never had solos finally get solos and i love it❤️
2165,2165,I love them
2166,2166,Is Westlife back?
2167,2167,Nostalgia Indonesia
2168,2168,Love will never die hear soon. Westlife sweet voice forever young .
2169,2169,"Feb 27, 2021?"
2170,2170,Love so much song the westlife ❤❤❤😘🥳🥳🥳
2171,2171,Westlife forever ....my love 💕🥰🥰🥰😘😘😘😘
2172,2172,Westlife 🥺💖
2173,2173,Forever for medical marijuana in fb ok86 naP 😰 Salute 🌹🐱🦋🐦😇😇?
2174,2174,Mom ivana idol Wesley Dow Jones industrial production of the jungle book 📖❤ you today isn't me My 👼 happy 😊 for you keep what you doing people love 💘 and one comment flash 📸😇🌹 fhals!
2175,2175,I'm always waiting for your new work that always touches my heart....
2176,2176,my better band
2177,2177,Feb 2021 stay safe all
2178,2178,Je kiffe trop cette chanson..le leilleur groupe🔥🔥#westlife forever👋👌✊
2179,2179,Your are in my heart .... 💜
2180,2180,"hey man im a big fan. I grew up listening to your songs, hope Brian reunite with you guys.as fans,we will be more happier ."
2181,2181,I like love this song mch again and again watching listen the great westlife boyband specially shane golden voice and sweetsexyManNickybryne love it 😍 ❤️
2182,2182,They are 5 Now only 4 why? I love westlife
2183,2183,Is there anyone listening to the song?  February 2021
2184,2184,My this song so so good
2185,2185,MOM ivana idol w/o si idol take me your in side im happy💜 for you💖 sleep watching 👀 you See 👀 lo8 ikaw n🎀aP 😘😘?🐱🌈🙉
2186,2186,Mega Stimme ich kann euch stunden lang zu hören 🥰🌹ihr seid einfach Spitze ❤
2187,2187,Lhoo mana its a beteer man.bukan lagu itu yaaa.aaaa udah mabokkk akuuu.hihihihi.its a better man mana lagunya you tube mainkan dobg
2188,2188,Iff your slow beat i can debgar lho lasak2 kayak cacibg jena abu aku ngak mau dengarr.ngak pabtasss buat aku bukan sombong lahhhhh
2189,2189,"Me am in love with four,  wow the  song is so nice"
2190,2190,"19th Feb 2021
You'll be a better man😘😗"
2191,2191,What a such nice song I can't hold my self I'm thinking about my sister I can't stop crying I love her so much but death took her away
2192,2192,"World class! Westlife sings with so much emotion. The four are very, very personable."
2193,2193,Love westlife
2194,2194,So happy to see nicky and kian have solo lines!!!
2195,2195,❤️❤️❤️
2196,2196,What a beautiful video #WestlifeForever
2197,2197,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
2198,2198,Hi westlife its beautiful music i love it💌
2199,2199,Bryan come on join them again...we love both of you
2200,2200,15.02.21
2201,2201,"Is anyone playing this song to their girlfriend tonight, valentines night?"
2202,2202,Can I know the name of actor please??
2203,2203,"I LOVE YOU WESTLIFE ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️



2/14/21"
2204,2204,Watching this now feb.14 2021 man. I get too emotional listening damn 🔥.
2205,2205,Feb 2021
2206,2206,They look more mature and respectful ❤️❤️❤️
2207,2207,"I can't stop of watching the Westlife song, ❤️❤️❤️❤️❤️❤️❤️❤️❤️"
2208,2208,Feb 2021 ♥️❤️
2209,2209,Westly i like your song you make me. A better man high note and low love 💘 my Mom Idol Ivana thanks you not bring me down that's way Sana All??? ?💖
2210,2210,"Who is going to play this Song on Valentines Day ?
   Lovely ☺️ Song 🔥🔥"
2211,2211,노래너무좋다.😭😭
2212,2212,Love guysss 😍 wish to see more and more again
2213,2213,I burst into tears when the daughter hugs her mother. Such a beautiful story.
2214,2214,❤❤❤
2215,2215,💔💔💔
2216,2216,What happened to the 5th person in Westlife?? 🤔🤔🤓
2217,2217,"Nalh lua tel...
From Thuangtam, Manipur, India"
2218,2218,"2021, no new, still Westlifeeee."
2219,2219,how does this not have a billion views
2220,2220,westlife forever 🤙💕
2221,2221,一聽就喜歡
2222,2222,Grew old and grew but the voice getting finer with age like wine 🥰
2223,2223,February 2021 💯🥰
2224,2224,SOLID FAN OF WESTLIFE.. WESTLIFE FOREVER.. i hear this song I feel im still young.. I never forget of this boy band.. I like all song of westlife.. Especially of this song better man.. No one boy band cnt replace of this group.. WESTLIFE FOREVER
2225,2225,2021 who is still watching? Westlife top boyband they're legend
2226,2226,A legend  wow westlife never grow old.
2227,2227,Always listening to this❤
2228,2228,Heart touching....................
2229,2229,Westlife forever☺️🥰
2230,2230,this need more views..so underrated!
2231,2231,😢
2232,2232,Love it awesome
2233,2233,This song has Ed Sheeran written all over it. Great collab. ❤️
2234,2234,OMG I FINALLY FOUND THIS SONG AGAIN AFTER YEARS OF SEARCHING :D
2235,2235,Wow 😭😭😭😭 I really love this song
2236,2236,Westlife are legend
2237,2237,oohhh mmmyyyyyy ggoosssshhhh
2238,2238,"but.. how do u really lose the one u love? after giving it all, u gave it up-"
2239,2239,West life the best❤️
2240,2240,"DILF (sorry, I had to say it 🤣)"
2241,2241,❤
2242,2242,"this boyband is definitely timeless. after 20 years and they're now in their 40s, they're still doing great! i bet most of boybands cant be this good when they're stepping into their 40s!

backstreest boys and westlife are the only boyband who can still be great even tho they are getting old now. actually take that and boyzone also doing a great job, but they were never as great and popular as westlife and bsb."
2243,2243,I like this song also markus he is the best!!!
2244,2244,february 2021? ☺🤍
2245,2245,2021 here..
2246,2246,I thought for a second David Beckham a member of Westlife. 😂
2247,2247,"Im raymond villarin from phillipines 29 years of age from now..since 1998 i love westlife ever until now😍 in 2021..im no,1 fans in WESTLIFE...thank u westlife"
2248,2248,WestLife IssaVibe Ever
2249,2249,I grew up listening to this guy's and I think I won't stop listening to their music
2250,2250,😚😗😗
2251,2251,I like song
2252,2252,"Talented 100%
Nutidy 0%
Prefect voices 100%
Romance 100%
Help ppls who is affraid to fall in love 100%"
2253,2253,"Jesus Christ #Westlife's a exception on the music industry they talent it's beyond than just a ""boy band"" #ThisMensAreTrueLegends Like #FrankSinatra #TheBeatles #Queen... #WestlifeIsMoreThanABand they are #Iconic 🎵🙏🏼🇮🇪 #TrueHeroes! 🇮🇪 for life! ♥️"
2254,2254,love westlife from indonesian :)
2255,2255,"0% Nudes
0% Insults 
0% Dirty lyrics 
100% Talents
100% Love"
2256,2256,Where is the 5th member?
2257,2257,Shane forever cutie 😍🤩 I just wanna squeeze you 😩😂🤗
2258,2258,My forever loves 😭😍🤗🤍
2259,2259,Esta ves si se lucieron KIAN y NICKY 👍
2260,2260,Listening 2021
2261,2261,Westlife forever specially nicky
2262,2262,There sound are more intense and and u feel the  the sense  of harmonies  of what kind of music they produce....Thumbs up and more power... from Philippines👏👏👏👍👍👍
2263,2263,Selalu merinding.... The Best always...
2264,2264,westlife forever since my childhood.. love it..
2265,2265,Miss u westlife!! 🤗❤
2266,2266,"crazy, these legends. thank you for making my boyhood so awesome"
2267,2267,Who's still listening January 2021?
2268,2268,I'm forever fans🇵🇭♥️🥰❤️❤️❤️
2269,2269,Senin 25 January 2021
2270,2270,Who are still with me listening this song? It's January 2021 but still I keep on coming back here... #westlifeforever
2271,2271,Asshole group🤬🤬🖕🖕🖕
2272,2272,"My nephew like westlife so much she is like old sister to me now she is married and very happy, i started to like westlife too when i was 3 y. O i especially like mark 😁"
2273,2273,They are still legend in 2021 and then.
2274,2274,"Beautiful music video ,love it 😁the song too"
2275,2275,2021 Jan 23rd
2276,2276,Please after this pandemic comeback here in Philippines 😭.
2277,2277,🌸🌸2021
2278,2278,is this the real love life story of the song producer? it looks like it. so sweet!
2279,2279,"Jesus Christ #Westlife's a exception on the music industry they talent it's beyond than just a ""boy band"" #ThisMensAreTrueLegends Like #FrankSinatra #TheBeatles #Queen... #WestlifeIsMoreThanABand they are #Iconic 🎵🙏🏼🇮🇪 #TrueHeroes! 🇮🇪 for life!"
2280,2280,2021 and it's still 💥💥💥 give me some good likes if you still enjoy this 👌
2281,2281,it is the best lovely song
2282,2282,..been a fan when I was a kid until now love from Philippines
2283,2283,.. Westlife forever
2284,2284,I Love them all since I was in college way back 1996....😘😘😘
2285,2285,This song! 😍
2286,2286,"What a song this is!!!! 

Still listening Jan 21"
2287,2287,so beautiful song ..:)
2288,2288,WESTLIFE thank you for being who you are!  Keep singing! ❤️
2289,2289,Wow!! How did i miss this?!
2290,2290,I love  this song
2291,2291,Still listening 2021 January
2292,2292,Westlife fereveh!💖
2293,2293,"January  19 2021
Watching"
2294,2294,Hi  guys  great  song    good  luck  at   wembley   love irenexx
2295,2295,the undisputed boy band ever...
2296,2296,I miss you Westlife... 💙💙💙💙
2297,2297,Still watching ....my favourite band since high school.....now .....15 years later still....my favourite
2298,2298,I don’t know how children my age say bts is better to me Westlife is fire 💕
2299,2299,Oh my god ..west life forever
2300,2300,Mark 😍😍😍
2301,2301,West life is the best singers in the world  no bts no more hiphop only Westlife is the evergreens singers/song i love..
2302,2302,I felt things when we were naked....longest pause
2303,2303,Is there anyone listening to this song? January 2021. 💕
2304,2304,Dati kala ko eto na magiging theme song naman ksksks. Crush ko siya since grd 11 hanggang ngayon pa graduate nako ng college pero di parin siya maalis sa isip ko lalo na lagi ko napapakinggan toh btw natapos yung relationship namin kasi nasaktan ko feelings niya then kinumpara ko siya sa iba. She is the best part of my life Pero lahat yun memories nalang hehehe habang buhay ko pakikinggan toh ksksks
2305,2305,🖤🖤🖤🖤🖤🖤
2306,2306,Anyone listening to this masterpiece in January 2021?
2307,2307,January 2021...
2308,2308,Westlife my idol I love you forever🎧🎧💕💕💕💕💕💕💕💕💕💕💕😘😘😘
2309,2309,I'm a familiar in the guy actor.
2310,2310,2021 we are still here looking for songs to play if we find love
2311,2311,Westlifer Forever ❤️
2312,2312,"Better man, and i say's you'rs are better man's....... I agree"
2313,2313,WOW!!! Fantastic Video & Song!!!
2314,2314,Best song ever 👍
2315,2315,still a fan.....big up guys
2316,2316,"Mardi 12 janvier 2021
❤️❤️❤️"
2317,2317,I love westlife ohhhh...nicky❤️..january 11 2021❤️
2318,2318,Still a westlife like this !!!!
2319,2319,I love this song.
2320,2320,Si Weslife regresó entonces no pierdo las esperanzas con Big time Rush
2321,2321,January 10 2021.who's still listening???
2322,2322,I like this song
2323,2323,I think there were five where is the other guy cause i always love them been together
2324,2324,I like this better than the last Backstreet boys album.
2325,2325,God 2021
2326,2326,"Before I Saw This Video

I Think The Lyrics It Was A 

A Jollibee A Better Man 😉😁☺️"
2327,2327,"Bacolod, Philippines Westlife Forever!"
2328,2328,My favorite boys are now men
2329,2329,Name of the movie
2330,2330,still listening to this song on 2021 :)
2331,2331,Who is Listen this song on January 2021 ? this song and West Life Will Never Pass By Time
2332,2332,Never getting old
2333,2333,Lindos !!!
2334,2334,Anyone this 2021 🙋
2335,2335,Anyone here in 2021?☺️
2336,2336,"name of the girl please, she so cute ."
2337,2337,"You and I had something special, baby
Something that you only see on movie screens, I know
Lately, I've been missing you like crazy
Oh, why, why'd you let me in just to let me go?

Most guys will get high when feeling low
But I don't think that that's the way to go
Sometimes I'll be sitting on my own
Thinking 'bout life, thinking 'bout you and me

How do you lose the one you love?
After giving it all, you gave it up
Maybe my love wasn't enough
You think you know, but you never can
How do you lose your only plan?
Well darling, just give me one more chance
And I'll give you everything I have
I'll try to be a better man

I felt things when we were naked
I saw an angel, but they've hidden their wings, I know
Everyone's got that special baby
Oh, I, now I only see you in my dreams

Most guys will get high when feeling low
But I don't think that that's the way to go
Sometimes I'll be sitting on my own
Thinking 'bout life, thinking 'bout you and me

How do you lose the one you love?
After giving it all, you gave it up
Maybe my love wasn't enough
You think you know, but you never can
How do you lose your only plan?
Well darling, just give me one more chance
And I'll give you everything I have
I'll try to be a better man

I've been up and I've been down
Think that's just what love's about
You took the words right out my mouth
If you feel it, say it now
It's been a while but I've figured it out
But it ain't just what love's about?
You took the words right out my mouth
But if you feel it, say it now

How do you lose the one you love? (how do you lose?)
After giving it all, you gave it up
And maybe my love wasn't enough
You think you know, but you never can
And how do you lose your only plan?
Well darling, just give me one more chance
And I'll give you everything I have
I'll try to be a better man"
2338,2338,Westlife is timeless. Like if you agree
