,Unnamed: 0.1,Unnamed: 0,comment,sentimen
1101,1101,1101,pak diding itu pasien rumah sakit jiwa di film dono kasino indro,neutral
1102,1102,1102,mbak ultha you are amazing woman kita sebagai warga negara indonesia juga hrs radikal yah itu membela dan membanggakan indonesia,positive
1103,1103,1103,kita jadi tamu di tim,neutral
1104,1104,1104,banyak film warkop yg niru scene nya film2 stephen chow karena diliat dari tahun rilis film nya duluan stephen chow,neutral
1105,1105,1105,mening undang seniman2 80an atau 90an om ded  dari pda undang artis baru gak bermanfaatbisanya tiktokan doang,neutral
1106,1106,1106,tks mas daddy  org2 hebat yg patut di contoh iklas,neutral
1107,1107,1107,gubes ini mah guru besar ,neutral
1108,1108,1108,kl yang ini aq nonton,neutral
1109,1109,1109,episode warkop satpam laker  boneng gak pernah terlupakan lucu nya,neutral
1110,1110,1110,mantep om dedy bangkitkan seniman2 nasional dlo untuk merubah pikirin anak2 untuk nasionalisme dan banyak sanggar 2 seni di support untuk dtampilkan di tv kenapa banyak anak 2 main iphone dikarenakan di tv gda tontonan yg seru serta mereka beralih ke tontonan yg nasionalisme melalui yt dll,positive
1111,1111,1111,,neutral
1112,1112,1112,om boneng cocok kalau skrg jadi film horor kalau dulu cocok nya komedi ,neutral
1113,1113,1113,barry prima omkalo bisa di undang ke acara om dedy,neutral
1114,1114,1114,om boneng ini yang tukang seleksi jadi satpam gak sih,neutral
1115,1115,1115,sehat sehat om indro warkop sama om boneng masih teringat pas om boneng jadi pelatih satpam laker  sayang w gila berat ,neutral
1116,1116,1116,ini pertemuan 2 pelawak yg mengharukan semoga mereka selalu diberikan kesehatan,neutral
1117,1117,1117,boneng suaranya gk rubah masih sama di film,neutral
1118,1118,1118,the legend,neutral
1119,1119,1119,itu yg jadi satpam laker maen getok kan trus nylong onde2trus jadi dokter om boneng sehat selalu om indro sehat selalu wkwkwk,neutral
1120,1120,1120,pelajaran hidup yg bner sangat berguna bagi saya,neutral
1121,1121,1121,legenda  sewaktu kecil selalu ketawa lihat lawakan warkop dan pakde boneng  sehat selalu legend,neutral
1122,1122,1122,ini yang jadi pelatih satpam gila yang ada kembarannya itu warkop paling lucu  menurut saya ,neutral
1123,1123,1123,berat nih ilmu semua per filman,neutral
1124,1124,1124,tiap lebaranga ada acara lain yang ditonton film warkopmau nonton ratusan kali ga ada bosennya,neutral
1125,1125,1125,di perbincangan duo legend ini sangat amat banyak ilmu yg di dapat dan saling menghargai dan rasa menikmati hidup dari seorng seniman,neutral
1126,1126,1126,masyallah om2 lagend terharu bgt atas pencerahan nya dlm pembicaraan inisemoga om boneng om indro sehat dan sukses dunia akhiratterima kasih juga atas hiburan yg sdh di hadirkan dalam hdpn saya dari kecil sampe sekaranghormat untuk om2 ,neutral
1127,1127,1127,obrolan om om botak vs gondrong,neutral
1128,1128,1128,alhmddulillah sehat sehat selalu om indro dan om boneng aku salah satu fans warkop dan om boneng om dedy sudah menghadirkan legend,neutral
1129,1129,1129,menurut sy hilangnya bioskop menengah kebawah salah satunya adanya produkdi vcd dan vcd bajakancmiiw,neutral
1130,1130,1130,ingat warkop satpam stres ,neutral
1131,1131,1131,di daerahku  bioskop sekarang jadi lapangan futsalbioskop mawar  pangkalan asem  jakarta pusat,neutral
1132,1132,1132,legend ,neutral
1133,1133,1133,the legend yang ternyata smart   terimakasih om dedy yg sudah berjasa membedah trip perfilman indonesia untuk pembelajaran bersama ,positive
1134,1134,1134,yang ngajari post kota juga film warkop di scene  seorang polisi tertipu scene jualan koran juga,neutral
1135,1135,1135,ikut seneng banget ga nyangka juga podcast besar ini ngundang legenda2,neutral
1136,1136,1136,harus trending nihhhh para seniman hebat,neutral
1137,1137,1137,,neutral
1138,1138,1138,om dedy kalau ada waktu podcast lagi sama om boneng dong saya selalu bernostalgia dengan karya karya film dari om boneng sampai film om boneng yang baru yang berjudul kkn saya terkesan sama om bonengsehat selalu ya om boneng,neutral
1139,1139,1139,saya fans boneng dari dulu saya merasa senang liat om boneng masih sehat walafiat walaupun saya cuma bisa liat di tv atau dvd atau layar tanceb nama om boneng masih melekat di ingatan terimakasih om boneng sudah menghibur saya di waktu kecil,neutral
1140,1140,1140,salam satpam laker,neutral
1141,1141,1141,dulu di cirebon  banyak bioskop  galaksi theater paradise theater abadi murni belumyg pelosok arjuna theater betul kata mas indro,neutral
1142,1142,1142,ketua satpam laker dan murid satpam laker ,neutral
1143,1143,1143,pak boneng itu lebih dari senior,neutral
1144,1144,1144,duo aktor lawas  living legend ,neutral
1145,1145,1145,obrolannya isi semua keren keren,neutral
1146,1146,1146,para maestro komedian legend pula,neutral
1147,1147,1147,om boneng bukan cuma dia bukan cuma dia anak didiknya dari teater juga banyak yang banyak jadi aktor2 hebat,neutral
1148,1148,1148,durasi nya kurang lama,neutral
1149,1149,1149,bisalahh om ded bkin kn mreka segmen khusus legend komedi kita nidi youtube om ded,neutral
1150,1150,1150,nangis gia liat ini  makasi om ded sudah engjadirkan idola idola kami jaman kami kecil,neutral
1151,1151,1151,isinya padat banyak ilmu dan pelajaran yang saya dapat terima kasih pak indro dan pak diding abiding boneng sudah menghibur masa kecil saya,neutral
1152,1152,1152,terima kasih om dedy menghadirkan beliau 2 legend inimenjadi tanyangan dalam kemasan yang luar biasadurasi yang sangat berarti,neutral
1153,1153,1153,saya suka klo om boneng maen bareng suzana ngk ada bosennya nonton,neutral
1154,1154,1154,seniman adalah integritas bukan popularitas,neutral
1155,1155,1155,mohon maaf saya kira juga memang sudah meninggal karena sudah lama sekali tidak muncul,neutral
1156,1156,1156,salut bt seniman sejati bang boneng dan bang indrosemoga panjang umur sehat selalu dlm lindungan nya,neutral
1157,1157,1157,dulu waktu libur sekolah sllu stay dpan tv nntn warkopwalopun diulang episode nya stiap musim liburan masihhh aja tetep dtontonsecanduu itu nnton warkop apalagi yg episode om boneng jd tukang becak n dnaikin sm trio warkop jalannya naik n ndak kuat akhirnya mundur nnnyemplung kali mau sribu kali nnton juga tetep ngakak pdahl udah tau alurnyaaa,neutral
1158,1158,1158,legenda komedi,neutral
1159,1159,1159,,neutral
1160,1160,1160,itulah seniman semua dijalankan dg ikhlas karyanya utk semua orang  seperti itu ada aj jalan rejekinya tidak di sangka2 krn allah maha tau kuncinya syukur n ikhlas benar dikatakan bang boneng dan bang indro rejeki itu bkn dikejar tp rejeki akan datang sendiri dg ke ikhlas an tadi dan semua dilakukan dg ikhlas krn ibadah,neutral
1161,1161,1161,ngeri abis ini ilang,neutral
1162,1162,1162,2 legenda film indonesia   sehat selalu,neutral
1163,1163,1163,masyaallah panjang umur ya om indro dan om boneng amin,neutral
1164,1164,1164,terimakasih untuk para seniman legendaris indonesia mudah mudahan sehat2 terus dan tamba banyak rejeki nya amin  merinding saya dengar pas om indro mengucapkan kebanggaan atas om boneng,neutral
1165,1165,1165,bener apa kata om indro saya dulu nonton film tuh di bioskop deket rumah yg harga tiket nya terjangkau sama anak sd spt saya waktu itu,neutral
1166,1166,1166,leo adi slamet sama jeck jon masih hidup kh,neutral
1167,1167,1167,semoga para seniman yg dulu masih bisa di perhatikan media dan para senimanseniman muda karna pelajaran dari mereka sungguh sangat banyak dan luas untuk menjadi ilmu bagi generasi barusehat selalu buat om indro n om diding b,neutral
1168,1168,1168,kurang durasi nya om 5 jam juga gua tonton kalo om boneng yg jadi bintang tamunya ,neutral
1169,1169,1169,bahagia dunia akhirat om boneng dan om indro sudah menghibur membuat orang senang,neutral
1170,1170,1170,sehat om indro om boneng,neutral
1171,1171,1171,pak boneng gimana sekarang apa masih suka klepon terimakasih om indro pk boneng telah nemani aqu waktu kecil,neutral
1172,1172,1172,seniman nafasnya karya selama masih bisa bernafas kami masih bisa ber karya itu seni quote om indro ,neutral
1173,1173,1173,jadi ingat film warkop  adegan alm kasino jual koran  satu orang tentara kena tipu wkwk ternyata pas di liat berita koran nya gak ada  ternyata yg beli koran berpakaian tentara yg kena sendiri  hahaha,positive
1174,1174,1174,masyaallah terharu liat om boneng  om indro seikhlas ituu,neutral
1175,1175,1175,imajinasi seseorang seniman itu sangat pribadi apa pemikiran mereka untuk menghadapi masa kini ketika kita melihat seni kita menyelami imajinasi orang lain dari seni ini orang akan melihat lebih banyak kemungkinan aksi dalam dunia sekarang dan mereka berdua mewakili sebagai seniman yang patut menjadi panutan,neutral
1176,1176,1176,dulu ada adegan di film warkop lupa judul nya ad adegan warkop jualan koran di lampu merah nah biar laku mereka ngomong  ad abri kena tipu abri kena tipu dst  biar laku kejadian skrg kena hoax ,neutral
1177,1177,1177,om den pin saya  ajak saya kerja saya butuh pekerjaan,neutral
1178,1178,1178,gw nonton sampe abis tanpa skip menghormati seniman yg sudah menghibur masa kecil kami ,neutral
1179,1179,1179,alhamdulillah om boneng masih d beri kesehatan,neutral
1180,1180,1180,sehat selalu om boneng om indro warkop lebih dari separoh filem warkop udah saya tonton berlulang ulang,neutral
1181,1181,1181,seniman murni hidup dijalan idealismenya,neutral
1182,1182,1182,ada filim wakkop selalu ada om boneng sebagai pemain tambahan suasananya jadi hidup makin lucu inget beliau jadi diding satpam lasker satpam rumah sakit dll,neutral
1183,1183,1183,mbah boneng saat main sebagai mbah buyut di kkn desa penari keren euyy kayak sosok komedinya bener2 lepas ilang,positive
1184,1184,1184,terimakasih om pelawak legend negeri ini  om boneng om indro ,neutral
1185,1185,1185,bangkit kan om film komedikita butuh hiburan yg bisa tertawakarna sekarang jaman stres biar kami gembira biar hidup jaman sekarang ini sulit,neutral
1186,1186,1186,legenda,neutral
1187,1187,1187,konten ini menjawab problem film lokalfilm indie film indonesia youtube kreator terhadap serangan dari tv pers film luar dan investor besar yg fokus ke uang bukan dampak lainnya,neutral
1188,1188,1188,terharu w ,neutral
1189,1189,1189,film komedi yg sampek skr paling teringat dikepala ya warkop dono kasino indro meskipun skr diputar berulang gk bosan dan selalu bikin ketawa inget dengan jargon2x,neutral
1190,1190,1190,sy jg gak cari kerja kerja yg butuh sy asalkan sy dihargai,neutral
1191,1191,1191,legend,neutral
1192,1192,1192,sehat slalu om indro om boneng ,neutral
1193,1193,1193,didikan om boneng yaitu bang opi kumis hingga terkenal smpe skrng,neutral
1194,1194,1194,oo ternyata lain diding boneng lain pak bokir juga ya,neutral
1195,1195,1195,paling ingat om boneng di film warkop jadi penjahat maling onde itu yg paling saya ingat adegan om boneng  trus yang jadi satpam punya kembarang yg satu odgj yg satu waras lucu banget di situ,neutral
1196,1196,1196,menurut saya ini ilmu menjadi seorang seniman tingkat tinggi dari pak de indro dan pak de boneng keren sihterima kasih pak de,neutral
1197,1197,1197,alhamdulillah bapak boneng masih sehat,neutral
1198,1198,1198,om ded undang angel nya para warkop dong sprti fortunella dan malfin shayna,neutral
1199,1199,1199,om indroom boneng saya bangga dari kecil nnton film kalian d ajak sama papah d bioskop saya hatam semua film warkopsalam hormat om,neutral
1200,1200,1200,secara tidak langsung mas dedy mengundang om indro dan om boneng untuk reuni dan di satu sisi meperlihatkan bahwa beliau masih sehat bahkan secara tidak lngsng bisa jg membuka pintu rezeky untuk om boneng bisa diundag diacara podcast atau diundang diacara tv bahkan untuk project film,neutral
1201,1201,1201,tolong bung dedi buat film dengan tokoh2 legenda bung indro  bung buneng  lawak legenda lain yg masih sehat sampai saat ini,neutral
1202,1202,1202,waw onde onde inget salah satu kalimat ni diucapkan boneng d salah satu film dengan warkop dki,neutral
1203,1203,1203,dizaman sekarang sich seorang pelawak ataupun artist bukanlah jadi seniman  tapi hanya cari duit sekarang makanya di awal tahun 2000 an nggak ada yang legend,neutral
1204,1204,1204,coba penyampaian materi kuliah kek gini 15sks nih kelar ,neutral
1205,1205,1205,didaerah saya perumnas klender   nama  bioskop nya  klender  theatre  dan bioskop megapolitan theatre ,neutral
1206,1206,1206,ini nich seniman yg langgeng,neutral
1207,1207,1207,harusnya tv atau sinetron komedian yg senior diselipkan satu di setiap judul sampai episode habis selain untuk tombo kangen kita juga harus memikirkan kesejahteraan mereka,neutral
1208,1208,1208,terrimakasih om boneng yg udah mewakili sentilan soal seniman proyek wkwkwk,neutral
1209,1209,1209,maaf di sessi ini gw kami ndak perlu dc  trimakasih bg ded dah kasih ruang utk legend2 ini,neutral
1210,1210,1210,saya juga pernah percaya om  boneng ini sudah meninggal  dan saya cukup sedih juga  bintang kesayangan saya tahun 1985 difilm warkop dki ,neutral
1211,1211,1211,panutan kami anak muda,neutral
1212,1212,1212,om ded undang andrew tate bisaa gaaaa,neutral
1213,1213,1213,mantap om dedy  seneng nonton konten anda,neutral
1214,1214,1214,legenda komedi indonesia warkop dono kasino indro kue klepon onde onde gigi bersinar  ting ,neutral
1215,1215,1215,semoga sehat panjang umurom endro dan bang bonengdulu waktu smp nonton di bioskopdi film chips warkopjuga film warkop lainsampai mbolos sekolah demi mau nonton,neutral
1216,1216,1216,warkop dki tapi orang nyebut nya film dono,neutral
1217,1217,1217,jadi inget om indro jualan gambar telanjang di lampu merah,neutral
1218,1218,1218,obrolan menit 50 tingkat tinggi betapa kesadaran berwarga negara  kehidupan saat ini berlangsung,neutral
1219,1219,1219,2 orang legend akan selalu abadi menghibur kami semua,neutral
1220,1220,1220,keinget om boneng keinget onde2 hijau jaman dulu,neutral
1221,1221,1221,om diding bonengud ga jaman cupang di leher cupang di ketek,neutral
1222,1222,1222,inget film warkop pas mbah boneng jadi komandan pendidikan satpam kena hajar semuanya tuh yang ikut pendidikan sama mbah boneng ,neutral
1223,1223,1223,terima kasih  banyak om boneng dan om indro sdh menghibur masamasa kecil aq semoga om boneng sama om indro bisa reuni dalam film komedi ,neutral
1224,1224,1224,seniman gak ada yang kaya karena tulus ikhlas berkarya,neutral
1225,1225,1225,seru bangettt dengerinnya semangatt om sukses dan sehat selalu ttp berkarya dan tetap menghibur ank bangsa,neutral
1226,1226,1226,om dedy riques saya undang dong trio kwek kwek  aku fans leony please,neutral
1227,1227,1227,bikin komedi lagi dong omduet legend comedi om indro dan om boneng pasti ngakak,neutral
1228,1228,1228,,neutral
1229,1229,1229,om boneng keren bangett keliatan gak mau ngerasa susah mental nya hebat jadi bahagia terus ,negative
1230,1230,1230,komen,neutral
1231,1231,1231,yg ditunggu anak2 80an ya ini ,neutral
1232,1232,1232,om boneng mah liat wajahnya aja uda lucu jk bicara jelas,neutral
1233,1233,1233,bahkan bagi beberapa seniman yang idealis berkarya gak dibayar pun ikhlas karna dibayar tuh bonus karya itu yang utama,neutral
1234,1234,1234,suara om boneng masih  seger,neutral
1235,1235,1235,allahamdulilah panjang umur saya masih inget indro berkata bila ad sumur di ladang boleh kita menumpang mandi bila ad umur panjang pasti kita akan jerjumpa kembali,neutral
1236,1236,1236,alfatihah buat mas kasino dan mas dono juga seniman2 yang agung yang telah mendahului kita,neutral
1237,1237,1237,legenda ke gilaan anak2 muda 80n 90nwarkopdulu mantap ,neutral
1238,1238,1238,bahas lokasinya dulu dan sekarang dongyg kaya channel mr harry 01,neutral
1239,1239,1239,coba aja om ded pas lagi podcast bareng mereka di puter scene pas pelatihan satpam buat ingetin gimana kocaknya acting mereka,neutral
1240,1240,1240,waaw ondeonde kesukaan saya,neutral
1241,1241,1241,ini yg dulu jadi tentara pelatih security kahhahhahahah aku fans sekali lucu kocak,neutral
1242,1242,1242,sehat2 terus mas indro n mas boneng,neutral
1243,1243,1243,luar biasa,neutral
1244,1244,1244,selama ini saya salah satu orang yg percaya bahwa om boneng udah meninggalsehat selalu om boneng om indro,neutral
1245,1245,1245,warkop ditonton ulang2 ttep lucu,neutral
1246,1246,1246,the legend ,neutral
1247,1247,1247,om bonengonde onde idola komedian 90an,neutral
1248,1248,1248,ada yg masa kecil nya nonton di bioskop linggarjati  pulomas  coba kumpul sini,neutral
1249,1249,1249,waktu om boneng jadi komandan satpammsaya gak gak kakk enting omboneng luar biasaaa,neutral
1250,1250,1250,namanya sandiwara mas ded,neutral
1251,1251,1251,dpt bgt boneng karakternya di film kkn,neutral
1252,1252,1252,senang bangetbisa melihat dua legenda komedi bercanda semoga sehat selalu dan masih semangat berkarya,neutral
1253,1253,1253,om boneng buat chanal comedi  di youtube dong,neutral
1254,1254,1254,ini mah podcast pak deh indro pak boneng cuman pendengargk pernah dikasih kesempatan ngomong,neutral
1255,1255,1255,kalo liat berita hoax jadi inget scene kasino jualan koran satu petugas tertipu wkwkwk kurang lebih begitu ,neutral
1256,1256,1256,om ded undang kadir  doyok coba tanya pendapat mereka juga tentang seni,neutral
1257,1257,1257,keren banget ,neutral
1258,1258,1258,konsep seniman ikhlas ini udh kyk agama om ded pemikiran hidup serba ikhlas dan ga terlalu mikirin duniawi krn yg dfkirkn senang dfn karya dan hasil karyanya dianggap selalu cukup utk hidup,neutral
1259,1259,1259,ga ada penghibur seperti jaman kalian ,neutral
1260,1260,1260,,neutral
1261,1261,1261,dalam politik menang atau kalah walau dengan cara yang salahya allah ngena banget kenyataan,neutral
1262,1262,1262,next time undang iwan fals dong,neutral
1263,1263,1263,berasa bernostalgia  terima kasih sudah menani dan menghibur masa kecil saya semoga bisa berkarya lebih keren lagi,neutral
1264,1264,1264,siip yg beginian bisa ngelepas rindu pd seniman doeloe2,neutral
1265,1265,1265,om boneng n om indro musuh bebuyutan ini dlm setiap film,neutral
1266,1266,1266,era aadc klo ga salah era bangkitnya film nasional,neutral
1267,1267,1267,puji tuhan om indro dan om diding akhirnya ketemu sehat dan panjang umur,neutral
1268,1268,1268,om indro dan om boneng terimakasih masa muda kalian telah menemani masa kecilku dulu  semoga sehat selalu buat om indro dan om boneng ,neutral
1269,1269,1269,dl kami tertawa krn kaliandan nanti tawa kami akan jadi amal buat kalian nantikrn kalian membahagiakan kami,neutral
1270,1270,1270,thks om boneng karna anda saya lihat pdcst om dedi  sehat2 semua untuk om bonengom indro and om dedi,neutral
1271,1271,1271,om indro dan om diding boneng adalah maestro pelawak indonesia lintas zaman,neutral
1272,1272,1272,dijamanny warkop dki ok bgtpelawak yg g ad 2nysemoga bg indro jg bg diding boneng sllu dikasih kesehatan,positive
1273,1273,1273,terimakasih om indro om diding boneng sudah ikhlas jadi penghibur negri ini kalian teladan seniman sejati sehat selalu om  om ku aamiiin,neutral
1274,1274,1274,saya suka dengan warkop tetapi soal penilaian terhadap orang lain atau sosok apalagi menyebut menyalahkan orang lain maka saya yang pertama prot3s bahwa om indro adalah sosok komedi legendaris yg tdk netral dan egoistis dan pemanatisme yang kena suap,neutral
1275,1275,1275,adegan lucu tes satpam kwkw,neutral
1276,1276,1276,jd inget om boneng minum air di botol dlm kulkas  makan onde2 nancep di bonengmoga sehat sllu om indro  om boneng,neutral
1277,1277,1277,yg ditanya om boneng yg jwb om indro,neutral
1278,1278,1278,,neutral
1279,1279,1279,om boneng jd pendengar setia,neutral
1280,1280,1280,banyakbersyukur orang duluitusehat  walafiat,neutral
1281,1281,1281,sekarang ma banyak yang membenarkan yang benar dan menyalahkan yang salah maka timbullah rasa iri dengki benci dll dari rasa benar yang mengabaikan kesalahan yang sebenarnya bisa dibenarkan terus manfaat partai bagi rakyat itu apa apakah untuk saling menyalahkan satu sama lain untuk menciptakan rasa iri dengki benci dll stopperbanyakpartai,neutral
1282,1282,1282,mengharukan dengan prinsip hidup oom boneng sebagai seniman yg konsisten saluuuttt selalu bersyukur dan tangan tuhan selalu membantu,neutral
1283,1283,1283,sehat selalu para legend,neutral
1284,1284,1284,satpam laker,neutral
1285,1285,1285,peduli setan mau ada yang nonton atau gk gue hrs berkarya keren sih  emas 2 ton kalah nilai nya sma hastag bgtu seniman,neutral
1286,1286,1286,sehat2 legend,neutral
1287,1287,1287,sekalian gandeng om mandra bikin warkop baru mandra boneng indro,neutral
1288,1288,1288,perlu di ingat ya ges yg dimaksd bioskop itu gedung nya trpisah dr mall sayang bgt bioskop di daerah senen sma buaran tutup kalah sama  yg dimall mall,neutral
1289,1289,1289,idola bgt om boneng kocak bgt,neutral
1290,1290,1290,dulu sering ktmu om diding dibogor sering naik krlsehat2 om diding,neutral
1291,1291,1291,om indroom bonengom dedy dan penonton semoga di mudahkan rejekinya aminn ya allah ,neutral
1292,1292,1292,next habib bahar dong om ded,neutral
1293,1293,1293,kakek satpam ini waktu masih main warkop udah jadi kakek dan sekarang masih jadi kakek jga awet muda om boneng ,positive
1294,1294,1294,artis legend,neutral
1295,1295,1295,alhamdulillah ternyata pak boneng masih hidup dan sehat walafiat,neutral
1296,1296,1296,namanya tetap legend sampai kapanpun kalau ada orang yg giginya tongkos pasti di bilangnya boneng,neutral
1297,1297,1297,boneng itu singkatan bobo nengwkkkbisa ketawa lihat podcastnya mereka,neutral
1298,1298,1298,bang undang dong artis cilik warkop dki yoga pratama pemaran doni sibocah usil yang pelihara kodok,neutral
1299,1299,1299,masya allah panjang umur pakdhe boneng dan pakdhe indrononto ini bikin akugk tauu knp tiba2lihat pakdhe boneng semoga beliau umur panjang dan rejeki yg banyak ya allahterimakasih sudah menghibur massa kecilku 2lengend is the best ,positive
1300,1300,1300,sehat trssukses trssll ad dlm lindungan allah swtuntuk masdedikeluargaomindrokeluargaombonengkeluargamaju trs dlm berkaryasalam santun dr sukabumi,neutral
1301,1301,1301,,neutral
1302,1302,1302,ngapai ngundang boneng klau ujung2nya yg jawab duo botak trus,neutral
1303,1303,1303,kayanya seru om indro sama om boneng bikin film baru,neutral
1304,1304,1304,jadi nostalgia sama komandan satpam leker boneng,neutral
1305,1305,1305,dont try to be funny what a quates,positive
1306,1306,1306,ngomongin masalah bioskop menengah kebawah gw yg masih awal2 kuliah tahun 2000an masih inget istilah nomat di buaran 7500 skg bioskop buaran dah brubah jdi tempat jual beli mobil,neutral
1307,1307,1307,ciri khas gerak leher nya om boneng inget di bbrp film,neutral
1308,1308,1308,thanks om indro dan om indrokalian lha seniman sejati ,positive
1309,1309,1309,penz aku masa kecil aku nih yang slu bikin aku ketawa trus,neutral
1310,1310,1310,petjahhhhhhh ,neutral
1311,1311,1311, ,neutral
1312,1312,1312,eh ada om onde onde,neutral
1313,1313,1313,sehat selalu ya kalian ,neutral
1314,1314,1314,legend,neutral
1315,1315,1315,diding sayang gue lagi gilaaa berat,neutral
1316,1316,1316,ngakak jk inget boneng jadi hansip ngerjain trio dono kasino indro,neutral
1317,1317,1317,gue termasuk orang yg kemakan berita hoax dan gue pikir om boneng ini udah meninggal,neutral
1318,1318,1318,om bonengindro semoga pjg umurnya murahkan rejekinyaterima kasih sudah menghibur,neutral
1319,1319,1319,jadi inget onde onde liat inimah,neutral
1320,1320,1320,undang barry prima om ded,neutral
1321,1321,1321,masya allah sehat panjang umur pakde indro dan pakde boneng,neutral
1322,1322,1322, saya masih ingat om boneng film nyamelatih satpam mas indro ada juga disitu,neutral
1323,1323,1323,yg namanya berita memang membuat kalimat yg membuat org penasaran dan akhirnya membeli berita nya,neutral
1324,1324,1324,tks om ded saya lebih senang konten seperti ini gara2 konten l kemaren saya unsub,neutral
1325,1325,1325,masya allah legend bgt sehat sehat om boneng dan om indro makasih omded 3,neutral
1326,1326,1326, apakah kalian sudah siap di tes  kagak cocok loe jadi security jadi seles bisa loe warkop dki terbaek,neutral
1327,1327,1327,gw inget filmnya yg sama bang bonengjadi pelatih satpam  ternyata lepas dari rsj ,neutral
1328,1328,1328,satpam laker,neutral
1329,1329,1329,semoga om deddy sehat slluhttpsyoutubeqetkznvu0va,neutral
1330,1330,1330,2 legend sedang reonian,neutral
1331,1331,1331,maaf om indro warkop bapak sy sampe sekarang masi percaya om indro sudah meninggal semogah om panjang umur,neutral
1332,1332,1332,barry prima,neutral
1333,1333,1333,kalian akan ditempatkan dikantor2 konglomerat emang luh pikir gampang jadi satpam laker,neutral
1334,1334,1334,om indro  om boneng terima kasih mengisi masa kecil ku ,neutral
1335,1335,1335,komedian legendaris yg populer sampai jaman sekarang dan sdh banyak menghasilkan karya film indonesia yg dibanyak ditonton masyarakat indonesia,neutral
1336,1336,1336,undang habib umar om dedy ama habib novel,neutral
1337,1337,1337,mohon maaf om boneng ini dari kota mana ya ,neutral
1338,1338,1338,durasinya terasa kurang kedatangan om hendro dan koneng semoga bs disambung waktu berikutnya,neutral
1339,1339,1339,gak sedikit film horor yg pake jasa pak boneng,neutral
1340,1340,1340,komandan satpam paling galak yg pernah ada,neutral
1341,1341,1341,para bintang yang tidak akan pernah terlupakanom indro main warkop lagi om dki doyokkadirindro samasama pemain bintang yang hebat kalian om,positive
1342,1342,1342,padahal liat di film warkop boneng udah tua daripada dono kasino,neutral
1343,1343,1343,boneng udh tua bangt semoga di beri kesehatan,neutral
1344,1344,1344,pak boneng dan pak indro bukan sekedar seniman tapi beliau sdh maestroyups maestro komedian indonesia,neutral
1345,1345,1345,undang lauren hutagalung bang yang edukasi lawan arah,neutral
1346,1346,1346,terima kasih om karena telah mengundang 2 aktor senior legendaris makasih banget om  ini konten yang sangat menghibur,neutral
1347,1347,1347,senang lihat bang boneng sama mas indro masih pada sehat semoga terus berkarya,neutral
1348,1348,1348,yang nonton tv cuma untuk liat warkop kumpul sini  kita terselamatkan sama mereka  sehat selalu om indro dan om boneng  saya suka dengan prinsip kalian  long life seniman ,negative
1349,1349,1349,satpam gokil adalah hal pertama kali yang saya pikirkan saat melihat om boneng,neutral
1350,1350,1350,panjang umur,neutral
1351,1351,1351,mksih omklian menghiasi tawa masa kecil ku dengan lucuan yg bener mmbekas sampek sekrang,neutral
1352,1352,1352,om indro ga dendam ya dulu pernah di lempar granat ,neutral
1353,1353,1353,seht sellu om boneng om indro   om boneng bet film lagi lah sma  indro,neutral
1354,1354,1354,kasian om boneng ga kebagian ngomong ,neutral
1355,1355,1355,saya seneng banget dan tertawa lepas saat lihat om boneng akting jadi komandan saptam laker dan ga bosen lihat filmfilm warkop lainnya pokoknya terimakasih om boneng dan warkop kalian telah membuat bahagia masa kecil ku,neutral
1356,1356,1356,masya allah tabarokkallah semoga om boneng dan om inro tetap sehat dan makin sukses aamiin,neutral
1357,1357,1357,semoga palek indro sama palek diding bisa terus berkaryamas dedy juga kerenmenghadapi legend gini gak mudah lo menempatkan diri dengan baiktapi mas dedy bisasukses terus mas dedy,neutral
1358,1358,1358,om boneng  om indro lagendfilm2 selalu di tunggu2sehat2 selalu ya om2 sekalian,neutral
1359,1359,1359,dahsyat dua legend bicara kehidupan jleb,neutral
1360,1360,1360,pola gacor rtp 95 main yang pasti aja pasti wedeh cuma di genhoki,positive
1361,1361,1361,om diding maaf agak angkuh,neutral
1362,1362,1362,legendaris saat warkop dki menjadi hansip klepon,neutral
1363,1363,1363,obrolan mutu bgt nih,neutral
1364,1364,1364,legend nih,neutral
1365,1365,1365,yg namanya manusia biasa pasti punya dosa tak terkecuali om indro entah dlm hal apa kita g tau dan g perlu tau mudah2an om indro selalu dalam ampunan allah swt karena selalu membuat org bahagia sejak kami msh kecilsehat selalu n panjang umur om indro,neutral
1366,1366,1366,seperti inilah identitas manusia indonesia yang sesungguhnya senibudaya itu sebenarnya akar kebangsaanciri alamiah kitatapi sayang banyak tergerus pola2 asing yang menyusup masuk melalui berbagai aspekmisalnya pendidikan ekonomi teknologi industri agama dll sehingga tak disadari sebenarnya kita ini masih tetap  terus terjajah di masa kemerdekaan,neutral
1367,1367,1367,the legend the myth and the future,neutral
1368,1368,1368,lawakkomedi yg original ini gk akan ada yg mampu menggantikan mereka sampai saat ini terimakasih om indroom boneng sudah bikin kami menghibur sampai saat ini,positive
1369,1369,1369,tapi kannnn ,neutral
1370,1370,1370,buyut legend,neutral
1371,1371,1371,ikhlas om boneng,neutral
1372,1372,1372,om diding ada agency film cari om didingtolong aku di wanomerku masih samaaku dgamyogyakarta,neutral
1373,1373,1373,luar biasa obrolannya sesi inigenuine ditambah 2 seniman legend yang humble,negative
