,Unnamed: 0.1,Unnamed: 0,comment,sentimen
3510,3511,3511,timeless boyband just getting better in time   ,positive
3511,3512,3512,better man,positive
3512,3513,3513,this is our theme song ,neutral
3513,3514,3514,peacefull 4whores,neutral
3514,3515,3515,eish i love this guys they have grown and look so different but the voice,positive
3515,3516,3516,i am watching from incheon south korea,neutral
3516,3517,3517,i just love this song so much ,positive
3517,3518,3518,hi westlife needs to come back to the usa they were here years ago when they first started but their record company was stupid  didnt let them come back,negative
3518,3519,3519,hi westlife needs to come back to the usa they were here years ago when they first started but their record company was stupid  didnt let them come back,negative
3519,3520,3520,the boys really got old but their everlasting voice and songs never do,positive
3520,3521,3521,i love this song the part i like is when mark dose his bit,positive
3521,3522,3522,february 2020 ,neutral
3522,3523,3523,can this be related to lovers who broke up but now  back again,neutral
3523,3524,3524,kenangan bersama yuyun yuniartihingga sekarang aku masih menyintaimu sayang,neutral
3524,3525,3525,i need this made into a movie  everything fits perfectly the video you guys singing just wow so good ,positive
3525,3526,3526,they age so gracefully,neutral
3526,3527,3527,after so many years they still have the zing that no other groups will have its so 90s and different from todays music i love that they keep up the originality and didnt change to fit todays mould each of their songs are awesome felt so good after hearing this one,positive
3527,3528,3528,so love love love,positive
3528,3529,3529,in brazil plis,neutral
3529,3530,3530,,neutral
3530,3531,3531,,neutral
3531,3532,3532,love you,positive
3532,3533,3533,love you,positive
3533,3534,3534,,neutral
3534,3535,3535,,neutral
3535,3536,3536,,neutral
3536,3537,3537,love you,positive
3537,3538,3538,watch a cover of beautiful in white by 13 year old joshuahttpsyoutubenu2aity7znm,positive
3538,3539,3539,loving you guys  since i was a kid ,positive
3539,3540,3540,this song so romancelike this,neutral
3540,3541,3541,bring on june my dream has finally come true thanks to my baby girl,positive
3541,3542,3542,legend never die ,neutral
3542,3543,3543,i really hope ur not xx i hope your the man i fell in love with when i met you i dont want you to change all i want is you to put me where you should have at the start xx i love you and no one else xx but you carry on sitting outside cold and hungry when all u got to do is knock the door and ill feed u and give your stupid ass a cuddle lol xx,positive
3543,3544,3544,who is here with me january 2020,neutral
3544,3545,3545,i really want to meet westlifes member i want to listen them directly sing in front of me  i hope this,positive
3545,3546,3546,dont forget to likeanyone 2020,neutral
3546,3547,3547,loves that start in jrhigh and wed 3050 years are incredibly special ,positive
3547,3548,3548,thats so cute ahem in a very sweet way awwwwe this done going to go boom on valentines day  i want to go back to jr high to have that heart break instead of the ones ive had through the centuries  btw yall looking good men  most guys would get high when feeling low but i dont think thats the way to go bravo great song,positive
3548,3549,3549,miss you mark miss you brian miss you nicky miss you shane  miss you kian miss you so much my westlife ,positive
3549,3550,3550,why am i crying now ,negative
3550,3551,3551,goosebumps,neutral
3551,3552,3552,our childhood heroes,neutral
3552,3553,3553,,neutral
3553,3554,3554,,neutral
3554,3555,3555,2020 na,neutral
3555,3556,3556,26012020,neutral
3556,3557,3557,25 januari 2020 thank for giving me in here love is the moment  mfn,positive
3557,3558,3558,beautiful  song,positive
3558,3559,3559,now im crying,negative
3559,3560,3560,this song is on a completely different level nothing like modern songs these are the songs people need more of,positive
3560,3561,3561,my favorite boy band forever westlife ,positive
3561,3562,3562,keren skalleeeee,neutral
3562,3563,3563, westlife will be forever in my heart ,neutral
3563,3564,3564,,neutral
3564,3565,3565,these guys will never change 100 talent reloaded,neutral
3565,3566,3566,,neutral
3566,3567,3567,,neutral
3567,3568,3568,i already known the singer before knowing the song title anyone with me,neutral
3568,3569,3569,always admire them,neutral
3569,3570,3570,this is the only boy band that i love to listen to,positive
3570,3571,3571,2020,neutral
3571,3572,3572,thank you for bringing back my childhood ,neutral
3572,3573,3573,wow legends are back,positive
3573,3574,3574,2020,neutral
3574,3575,3575,love westlifelove you so much ,positive
3575,3576,3576,the legend of singersgroup bandas always my idolsmy favorite band,positive
3576,3577,3577,westlife is the one of the reasons im still alive today been a victim of intense childhood bullying traumatized for several years while westlife came to my rescue making me stronger everyday i love you westlife forever  love you all westlife lovers  were family ,positive
3577,3578,3578,every lyrics every mv always touching me  stan these boys from i was a kid till now n forever  thx u for your great songs great talent ,positive
3578,3579,3579,nice,positive
3579,3580,3580,not exactly a happy song a hidden melancholy in it still a beautiful song to listen to,positive
3580,3581,3581,westlife is backk ,neutral
3581,3582,3582,love u this band,positive
3582,3583,3583,id watched this a thousand times,neutral
3583,3584,3584,love westlife nicky ,positive
3584,3585,3585,isch da ppert vo d schwiiz ,neutral
3585,3586,3586,anyone here in 2020 ,neutral
3586,3587,3587,100 talentreal musicmarks voice ,neutral
3587,3588,3588,who miss brian ,neutral
3588,3589,3589,the perfect song for someone my ,positive
3589,3590,3590,,neutral
3590,3591,3591,whos inlove with themme not just inlove but married them already ,positive
3591,3592,3592,i love all boyband in the world,positive
3592,3593,3593,wow,positive
3593,3594,3594,they make some good songs westlife,positive
3594,3595,3595,i started loving westlife since i was 11 years oldi kept my money so i can buy their album on odyssey i also buy a lots of poster and put it in my room i love them so much  now im 31 years old still listening and loving this much i love u westlife to the moon and back ,positive
3595,3596,3596,westlife my favorite band ganda kc ng mga song,positive
3596,3597,3597,westlife make me remind of my past ,negative
3597,3598,3598,this song is making me happy,positive
3598,3599,3599,such a beautiful song,positive
3599,3600,3600,i hope you will write more new song  i love it  long live westlife philippines ,positive
3600,3601,3601,ooh ini toh lagu batman,neutral
3601,3602,3602,january 2020 ,neutral
3602,3603,3603,who is still listening 20200111,neutral
3603,3604,3604,,neutral
3604,3605,3605,westlife songs dont get billion views because not everyone understands the message they try to pass which is about a love which has no happy endingif you agree like,positive
3605,3606,3606,brian comeback please,neutral
3606,3607,3607,only westlife could do this style of music and still get near 20mil views solid fan base once a lifer always a lifer,negative
3607,3608,3608,shane just still as amazing as when the first time i love him hes my youth crush kkkk,positive
3608,3609,3609,january 2020,neutral
3609,3610,3610,westlife means real music,positive
3610,3611,3611,iam listening in 2020,neutral
3611,3612,3612,jan 2020 halo ,neutral
3612,3613,3613,beautiful song wrote by ed sheran  song by westlife perfect  combination  x,positive
3613,3614,3614,westlife 2020,neutral
3614,3615,3615,so catchy so awesome voice nice music love it,positive
3615,3616,3616,1990s babies are you here,neutral
3616,3617,3617,   ,neutral
3617,3618,3618,on repeat ,neutral
3618,3619,3619,vampire shane ,neutral
3619,3620,3620,i love you,positive
3620,3621,3621,like this song january 7 2020,neutral
3621,3622,3622,my song,neutral
3622,3623,3623,listening in january 2020,neutral
3623,3624,3624,in my opinion this is the real music not the hit we hear every day on tv i miss this kind of bands,positive
3624,3625,3625,whos listening on january 6 2020 ,neutral
3625,3626,3626,1055 radio thailand,neutral
3626,3627,3627,will never get tired listening to your songs westlife,negative
3627,3628,3628,so both of em finally get back after theyre getting old ,positive
3628,3629,3629,2020 jan who is here,neutral
3629,3630,3630,happy new  year everyone iam here listening in 2020 who else,positive
3630,3631,3631,just watched westlife 90s music video they did not aged much in this video,positive
3631,3632,3632,4 januari 2020 like,neutral
3632,3633,3633,still listening 2020,neutral
3633,3634,3634,,neutral
3634,3635,3635,still westlife 2020 ,neutral
3635,3636,3636,hi my idola 2020,neutral
3636,3637,3637,why only 19m this kind of song shouldve topped the charts,positive
3637,3638,3638,2020,neutral
3638,3639,3639,jan 2020,neutral
3639,3640,3640,,neutral
3640,3641,3641,what a evergreen male group follow you since in college 1998,neutral
3641,3642,3642,like good wine their voices get better with age 2022 ,positive
3642,3643,3643,happy new year your songs dont gets old always so beautiful,positive
3643,3644,3644,i wish westlife is complete,positive
3644,3645,3645,my favorite boyband of 90s since i i started listening to music when i was 6yrs old till now,positive
3645,3646,3646,great song hands up,positive
3646,3647,3647,best song 2020,positive
3647,3648,3648,they underrated af,neutral
3648,3649,3649,01 jan 2020,neutral
3649,3650,3650,202011,neutral
3650,3651,3651,who is listening this song on 2020 show your presence,neutral
3651,3652,3652,shane looking like david beckham with that beard really love the song wow,positive
3652,3653,3653,2020,neutral
3653,3654,3654,i believe there would be comment still listening in 2020,neutral
3654,3655,3655,2020 maybe,neutral
3655,3656,3656,2020,neutral
3656,3657,3657,  ,neutral
3657,3658,3658,2020 maybe,neutral
3658,3659,3659,hpny 2020,neutral
3659,3660,3660,better thah,positive
3660,3661,3661,1st january 2020,neutral
3661,3662,3662,31 on december 2019 thank you so much my sunshine i love you so much ,positive
3662,3663,3663,here in 31st dec 2019 trying 2 b a better man in 2020,positive
3663,3664,3664,im listening rn december 31 few hours before 2020,negative
3664,3665,3665,im into kpop but when i heard one of there songs i cant seem to get over it so i search and watch each of their songs and one thing is on my mindthey are legendary the legends are back and i cant wait to hear more of their songsps im not even born in 90s im 14 but im so addicted to their songs,positive
3665,3666,3666,still listening in december 2019drop ur like,neutral
3666,3667,3667,this is the last day of 2019 and the year that this song was published wayback march and im still listening westlife in my heart forever ,neutral
3667,3668,3668,one last time please   one last timeall o youfive of you make one sweet album for us i remember when i was in 1999 and 2000sad westlife songs and sweet sweet memories,positive
3668,3669,3669,love nicky voice,positive
3669,3670,3670,anyone listening in jan 2020,neutral
3670,3671,3671,wunderschner song die besten der besten  my love,positive
3671,3672,3672,who listening in 30 deshit like ,neutral
3672,3673,3673,wow,positive
3673,3674,3674,westlife,neutral
3674,3675,3675,this song got ed sheeran and westlife vibe mixed upnot that i hate it i really love it,negative
3675,3676,3676,writer  song by ed sheeran  for westlife the legendary of boy band after backstreetboys ,positive
3676,3677,3677,we love you westlife from philippines,positive
3677,3678,3678,i listen to this and put it  on all the time and my sisterbestie gets funny and mad when it says  i felt thingswhen we were naked,negative
3678,3679,3679,how are you today i love you so much,positive
3679,3680,3680,still my favorite song ,positive
3680,3681,3681,i must say i grew up listening to them now they are old but still got the juice anyone else who grew up listening to them,positive
3681,3682,3682,still westlife in 2020 ,neutral
3682,3683,3683,never dying westlife,neutral
3683,3684,3684,i love this,positive
3684,3685,3685,love you westlife,positive
3685,3686,3686,westlife and bryan mcfadden collab pls,neutral
3686,3687,3687,240 i realised we dont need brian back for any harmony these 4 are enough,neutral
3687,3688,3688,wheres brian,neutral
3688,3689,3689,wow,positive
3689,3690,3690,a dgust tout les jours,neutral
3690,3691,3691,who is the boy character,neutral
3691,3692,3692,this is how the band singing together and each have part not like pcd,neutral
3692,3693,3693,forever with 3 days,neutral
3693,3694,3694,knp bagusan versi ytb ya dripd versi joox spotify ,neutral
3694,3695,3695,diciembre 2019,neutral
3695,3696,3696,,neutral
3696,3697,3697,love without westlife is like the solar system without the sun,positive
3697,3698,3698,,neutral
3698,3699,3699,westlife,neutral
3699,3700,3700,westlife always my favorite i luv u guys much love from kenyaafrica,positive
3700,3701,3701,wahahahaha whatever  everywhere theres a better man please tell all of them to get lost theyre not better to me thats why im living by myself and im happy plus no more zombie,positive
3701,3702,3702,yang play di desember 2019 like,neutral
3702,3703,3703,amazing,positive
3703,3704,3704,crying my eyes outit hit my heart bad x,negative
3704,3705,3705,still listening december 2019 love u all westlife,positive
3705,3706,3706,love you westlife fromthailand,positive
3706,3707,3707,nice song,positive
3707,3708,3708,such a lovely song full of life and charisma,positive
3708,3709,3709,such a lovely song full of life and charisma,positive
3709,3710,3710,where is brian,neutral
3710,3711,3711,the lil girl at the end of the clip is she their daughter or granddaughter the couple looks too old for that lil girl hehe,positive
3711,3712,3712,their faces and bodies  have been aging but their bodies are still slim and muscleous except mark feehily whos the chubbiest among the four  and amazingly all their voices are still the same as twenty years ago two thumbs up i listen to this song over and over  like if you feel the same drop your positive comment here ,positive
3712,3713,3713,lyricsyou and i had something special babysomething that you only see on movie screens i knowlately ive been missing you like crazyoh why whyd you let me in just to let me gomost guys will get high when feeling lowbut i dont think that thats the way to gosometimes ill be sitting on my ownthinking bout life thinking bout you and mehow do you lose the one you loveafter giving it all you gave it upmaybe my love wasnt enoughyou think you know but you never canhow do you lose your only planwell darling just give me one more chanceand ill give you everything i haveill try to be a better mani felt things when we were nakedi saw an angel but theyve hidden their wings i knoweveryones got that special babyoh i now i only see you in my dreamsmost guys will get high when feeling lowbut i dont think that thats the way to gosometimes ill be sitting on my ownthinking bout life thinking bout you and mehow do you lose the one you loveafter giving it all you gave it upmaybe my love wasnt enoughyou think you know but you never canhow do you lose your only planwell darling just give me one more chanceand ill give you everything i haveill try to be a better manive been up and ive been downthink thats just what loves aboutyou took the words right out my mouthif you feel it say it nowits been a while but ive figured it outbut it aint just what loves aboutyou took the words right out my mouthbut if you feel it say it nowhow do you lose the one you love how do you loseafter giving it all you gave it upand maybe my love wasnt enoughyou think you know but you never canand how do you lose your only planwell darling just give me one more chanceand ill give you everything i haveill try to be a better man,positive
3713,3714,3714,,neutral
3714,3715,3715,i looove,neutral
3715,3716,3716,suka banget sama lagu2 westlife dari zaman smptapi sayang bryan udah gak ada semangat gaes from indonesia,neutral
3716,3717,3717,from indonesia,neutral
3717,3718,3718,we can never here such awesome like this again,positive
3718,3719,3719,from 90still nowstill my favorite bandtheir songs always so inspiringlove you guys,positive
3719,3720,3720,listening this song with my hubby and suddenly he whispered to me thank you for loving me and i replied thank you for being the best ever i had  in a silent moment we kissed  and trying not to cry  iloveyousomuchaam,positive
3720,3721,3721,,neutral
3721,3722,3722,15 dcembre 2019 suisje la seule  couter cette musique,neutral
3722,3723,3723,great work lads,positive
3723,3724,3724,this is what we called a real boyband group not 1d and bts d,positive
3724,3725,3725,fantastic this song has me in my feelings,positive
3725,3726,3726,love you westlife,positive
3726,3727,3727,i love westlife forever and ever ,positive
3727,3728,3728,typical westlife song beautiful by the way,positive
3728,3729,3729,westlifewould you like to come borneo island,neutral
3729,3730,3730,better man worse girl,positive
3730,3731,3731,does anyone know whats the young guy namelol,positive
3731,3732,3732,legend,neutral
3732,3733,3733,,neutral
3733,3734,3734,legends broke with whores,neutral
3734,3735,3735,i like her i like her,neutral
3735,3736,3736,love they so much ,positive
3736,3737,3737,amazing greatfull westlife forever ,positive
3737,3738,3738,evergreen songs thank u westlifeit feel realy sad seeing our stars getting oldnothing last foreverwe jst have to move onlove u,negative
3738,3739,3739, j trop fans de vous 2019 dcembre,neutral
3739,3740,3740,love,positive
3740,3741,3741,i hope youll never lose the one you love,positive
3741,3742,3742,totally talented,positive
3742,3743,3743,,neutral
3743,3744,3744,they are timeless  i love you guys so much,positive
3744,3745,3745,welcome back westlife i missed brian soo much but im happy for ur come back my childhood sweethearts and my forever sweethearts thank u for making me happy,positive
3745,3746,3746,i love you very much nicky good say you mandy brother you be carefully forget it,positive
3746,3747,3747,honey i believe is that you so think you married forget together you take me out,positive
3747,3748,3748,nicky i say i love you,positive
3748,3749,3749,im always your fan you guys are my childhood you guys become a part in me its really really wonderful that westlife comes backfrom vietnam with love 3,positive
3749,3750,3750,the legends are definitely back  but please let brian join again   i think he deserves a second chance   you are doing great but for us brianatics  westlife is incomplete without him ,positive
3750,3751,3751,una hermosa cancin de la mejor banda pop que ha existido cuanto disfrute mi adolescencia y madurez con ellos  uffffff cuantos recuerdos cuanta nostalgia theyre back amazing,positive
3751,3752,3752,i still in,neutral
3752,3753,3753,december 2019,neutral
3753,3754,3754,,neutral
3754,3755,3755,this band members voices are timeless nothing change at all 90s feel their songs really hit our heart and soul i love you westlife,positive
3755,3756,3756,goosebumps,neutral
3756,3757,3757,mark,neutral
3757,3758,3758,idol,neutral
3758,3759,3759,whos listening to this december 6 2019please gather here for a vote on brian mcfaddenlike if you want him back,neutral
3759,3760,3760,,neutral
3760,3761,3761,,neutral
3761,3762,3762,,neutral
3762,3763,3763,in my opinion the only good song from the album   it sounds like the old westlife songs the sound of the other songs is exactly like the other modern music ed sheeran cant produce and write music in the style and quality of the old songs it sounds modern and there is no more individuality what i like about the late 90th pop is that there is still an acoustic guitar a piano and a drum set in it and this is exactly what i miss in the new music ,positive
3763,3764,3764,still here in december,neutral
3764,3765,3765,please dont use emoticon,neutral
3765,3766,3766,westlife forever in my heart never and ever die,neutral
3766,3767,3767,every day i hear this song it is very deep it was wellpenned they are to be congratulated i already had health from your music but it catches me in angola it is already a success,positive
3767,3768,3768,great music lyrics very good of more fantastic,positive
3768,3769,3769,grande musica letra muito bom de mais fantstico,neutral
3769,3770,3770,listening dec 4 2019,neutral
3770,3771,3771,how do u lose the one you love ,positive
3771,3772,3772,my alltime favourite group since,neutral
3772,3773,3773,loved it,positive
3773,3774,3774,desember 2019,neutral
3774,3775,3775,anyone here in december 2019 ,neutral
3775,3776,3776,icons ,neutral
3776,3777,3777,i hate that song because it brought back so many memories,negative
3777,3778,3778,love love love 3,positive
3778,3779,3779,all westlifes songs strengthen my relationship im so glad that theres a group like this to motivate young love around the world,positive
3779,3780,3780,im listening to this song and crying for no reason ,negative
3780,3781,3781,november 2019,neutral
3781,3782,3782,18 m ,neutral
3782,3783,3783, like songs,neutral
3783,3784,3784,still listenning in desember 2019my favorite boy band,positive
3784,3785,3785,,neutral
3785,3786,3786,anone  still in december 2019 ,neutral
3786,3787,3787,all for u xx maby i cant fix the world but at least now they no no one messes with ur mum xx,negative
3787,3788,3788,i really love these evergreen lads such talented singers they are actually they do no need to be better men because they are just the best as always loverespect from india westlife,positive
3788,3789,3789,handsome kian egani love westlife,positive
3789,3790,3790,20012019 i love westlifea1backstreetboysfiveand all 90sboybands,positive
3790,3791,3791,algun espaol que esuchaba a los qeslife junto a los backstreet boys  mis favoritas bandas boyband,neutral
3791,3792,3792,december 1stfirst time listening to that song and i love itsongs dont get old people do,positive
3792,3793,3793,one of my favourite songs,neutral
3793,3794,3794,guys are still handsome 2019 here,positive
3794,3795,3795,this is song first time i heard and watch when westlife have a concert in the philippines,positive
3795,3796,3796,beautiful song the most wonderful thing with this reunion is seeing the happiness mark finally has with his fianc and beautiful little girl soo happy for him after all the things he went thru x,positive
3796,3797,3797,this song is really good they are just like back to the pure pop and original again that is a really great news i am really miss the so much from what does they are doing through the video and new album they boys are seem feel happier and get better they have more smile face on the video when they are sing and the photo shoot in the new album it is such a warm and lovely and love not the same as early years when they are start in 1999 until 2012 when they are split what i mean in the earlier years of their career they are most have serious face expression when they are sing and photo shoot on their album i am feel really suprize but it is really nice and they are still doing really well and great i love this song it is really nice and lovely thanks to their  music i am sure this album will warm everybodys heart and it will give us happy and comfort feeling and relax it is easy listen song i am happy they are bakc to original music style not like the gravity album before that is good love them forever 3 3 3 3 3,positive
3797,3798,3798,nice video nice video nice video 1000000times and on,positive
3798,3799,3799,omg love it  xx,positive
3799,3800,3800,trop cool de vous revoir,positive
3800,3801,3801,my fave song in their spectrum album god im dying to see them,neutral
3801,3802,3802,westlife die hard fan heresince i was 2 year old baby  my mom bought me their first album and played every night to me until now im 22  have girlfriend  waiting to marry her and i promise her i would sing this song to her and for my mom  they both made me a better man,positive
3802,3803,3803,love this song,positive
3803,3804,3804,beautiful song,positive
3804,3805,3805,love westlife,positive
3805,3806,3806,cant stop listening,neutral
3806,3807,3807,varry good,positive
3807,3808,3808,wow am really in love with your voices they are the best vocal,positive
3808,3809,3809,they all matured now but nothing change still im solid fun of westlife eversince,positive
3809,3810,3810,siapa yg nonton ini di tgl 27 nov,neutral
3810,3811,3811,u always my favourite band of all timewestlife,neutral
3811,3812,3812,goshtheir voicetheir lyricstheir vcalways touch right on my heartwestlife,positive
3812,3813,3813,the best three minutes and eighteen fucking seconds of my life  you guys are amazing,positive
3813,3814,3814,i get goosebumps listening to this song 100 talent,neutral
3814,3815,3815,i feel a little sad  when i watch this video cuz my bf break our relationship bez he become shame on my brown skin and left me behind  even though i was nothing wrong,negative
3815,3816,3816,missing you dearrnovem,negative
3816,3817,3817,wow,positive
3817,3818,3818,you guys are amazing 3 3 3 i love you thank you for this beautiful masterpiece,positive
3818,3819,3819,beautiful song,positive
3819,3820,3820,amazing,positive
3820,3821,3821,,neutral
3821,3822,3822,ive been a massive westlife fan since i was 13 now im 34 still listening to their songs theyre the best boyband by far so glad i was bought up in the 90s to listen to decent music,positive
3822,3823,3823,shane never get oldforever young,positive
3823,3824,3824,my aboustly favorite song cant stop singing it stitting alone thinking about life missing the 4 people i miss the most my princess gran and papa x,positive
3824,3825,3825,if i had ability i wud bring westlife on my wedding day,neutral
3825,3826,3826,ok boomer,positive
3826,3827,3827,those who dislikes this songs doesnt know good music,positive
3827,3828,3828,nd nkksawa new song nila ,positive
3828,3829,3829,beautiful xxxx,positive
3829,3830,3830,still loving u all from my childhood until now and forever,positive
3830,3831,3831,westlife ,neutral
3831,3832,3832,  great job ,positive
3832,3833,3833,still decent looks,positive
3833,3834,3834,beautiful song love you westlife,positive
3834,3835,3835,the best boyband ever ,positive
3835,3836,3836,,neutral
3836,3837,3837,they said nowadays we have many new talent with powerful voice but for me legendary singer give impact not only in voice but the lyric as well like this thumbs upppppp,positive
3837,3838,3838,still listening november 2019,neutral
3838,3839,3839,i feel like im 12 years old again,positive
3839,3840,3840,i feel like im 12 years old again,positive
3840,3841,3841,,neutral
3841,3842,3842,kung tlagang weslifer kayo ilan lahat lahat ng song nila kasama na ang revival,neutral
3842,3843,3843,100 inspiration love they so much ,positive
3843,3844,3844,i love this song and video clip,positive
3844,3845,3845,cursed to those who dislike ,neutral
3845,3846,3846,ya vengan a mxico,neutral
3846,3847,3847,how do you lose the one you love after givin it all you gave upmy favorite lyrics ,positive
3847,3848,3848,i  like it,neutral
3848,3849,3849,who the hell disliked the video,negative
3849,3850,3850,this guys are still the best,positive
3850,3851,3851,westlife 4ever,neutral
3851,3852,3852,omg  west life forever voice always real and sweet their music makes you visualize what theyre singing bts mentors,positive
3852,3853,3853,wow this song deserve a billion views,positive
3853,3854,3854,perfect,positive
3854,3855,3855,wowwwwwwwww,neutral
3855,3856,3856,los amoooo ,neutral
3856,3857,3857,my heart,neutral
3857,3858,3858,i hope the client stays in the music scene of the world today with boy bands and young singers working may god always be with all my greetings in love with my life by from indonesia,positive
3858,3859,3859,i like iy,neutral
3859,3860,3860,those 27k dislikes most probably bts fan,positive
3860,3861,3861,westlife forever,neutral
3861,3862,3862,,neutral
3862,3863,3863,mefrom thailand,neutral
3863,3864,3864,i love so much westlife because you are better guys,positive
3864,3865,3865,the best boyband,positive
3865,3866,3866,fresh n fresh foreverwestlifei grew up with their musicn im lucky im still living n breathing their music,positive
3866,3867,3867,,neutral
3867,3868,3868,so wholesome thank you for coming back and producing heartfelt songs,neutral
3868,3869,3869, westlife 4ever ,neutral
3869,3870,3870,love this song westlife still the best boyband everkianegan,positive
3870,3871,3871,i love this song a lot,positive
3871,3872,3872,thank you ed sheeran for this wonderful song you had wrote for westlife,positive
3872,3873,3873,kian came back blazing hot yall,positive
3873,3874,3874,feeling is now ,neutral
3874,3875,3875,i dedicate this to my love  kelly,positive
3875,3876,3876,they should be 5 but why just 4 sorry if i miss something,negative
3876,3877,3877,i love this song with nicky and kian having lines too westlife is legend,positive
3877,3878,3878,i love this song,positive
3878,3879,3879,this is a song that touch my heart i love it so much,positive
3879,3880,3880,3,neutral
3880,3881,3881,westlife still number one of all artis bandi always love you ,positive
3881,3882,3882,i really love it,positive
3882,3883,3883,better man westlife you and i had something special babykau dan aku punya sesuatu yang spesial sayangsomething that you only see on movie screenssesuatu yang hanya kamu lihat di filmi know lately ive been missing you like crazyaku tahu akhirakhir ini aku sangat merindukanmuoh why why dyou let me in just to let me gooh kenapa kenapa kamu membiarkanku masuk hanya untuk membiarkanku pergimost guys will get high when feeling lowsebagian besar pria akan menjadi tinggi saat merasa rendahbut i dont think that thats the way to gotapi aku tidak berpikir itu adalah jalan yang dilaluisometimes ill be sitting on my ownbeberapa kali aku akan duduk sendirithinking bout life thinking bout you and meberpikir tentang hidup tentang kau dan akuhow do you lose the one you lovebagaimana kamu kehilangan orang yang kamu cintaafter giving it all you gave it upsetelah kamu memberikan semuanya kamu menyerahand maybe my love wasnt enoughdan mungin cintaku tidak cukupyou think you know but you never cankamu pikir kamu tahu tapi kamu tidak akan pernah bisahow do you lose your only planbagaimana kamu kehilangan satusatunya rencanamuoh darling just give me one more chanceoh sayang berikan aku satu kesempatan lagiand ill give you everything i havedan aku akan memberikanmu segala sesuatu yang kupunyaill try to be a better manaku akan mencoba menjadi pria yang lebih baiki felt things when we were nakedaku merasakan banyak hal ketika kita telanjangi saw an angel but theyve hidden their wingsaku melihat malaikat tapi mereka menyembunyikan sayapnyai know everyones got that special babyaku tahu setiap orang punya keistimewaan itu sayangoh i now i only see you in my dreamsoh kenapa sekarang aku hanya melihatmu dalam mimpikumost guys will get high when feeling lowsebagian besar pria akan menjadi tinggi saat merasa rendahbut i dont think that thats the way to gotapi aku tidak berpikir itu adalah jalan yang dilaluisometimes ill be sitting on my ownbeberapa kali aku akan duduk sendirithinking bout life thinking bout you and meberpikir tentang hidup tentang kau dan akuhow do you lose the one you lovebagaimana kamu kehilangan orang yang kamu cintaafter giving it all you gave it upsetelah kamu memberikan semuanya kamu menyerahand maybe my love wasnt enoughdan mungin cintaku tidak cukupyou think you know but you never cankamu pikir kamu tahu tapi kamu tidak akan pernah bisahow do you lose your only planbagaimana kamu kehilangan satusatunya rencanamuoh darling just give me one more chanceoh sayang berikan aku satu kesempatan lagiand ill give you everything i havedan aku akan memberikanmu segala sesuatu yang kupunyaill try to be a better manaku akan mencoba menjadi pria yang lebih baikive been up and ive been downaku sudah bangkit dan jatuhaint that just what loves aboutbukankah itu hanya tentang cintayou took the words right out my mouthkamu mengeluarkan katakata dari mulutkuif you feel it say it nowjika kamu merasakannya katakan sekarangits been a while but ive figured it outsudah lama tapi telah kutemukan jawabannyabut aint that just what loves abouttapi bukankah itu hanya tentang cintayou took the words right out my mouthkamu mengeluarkan katakata dari mulutkubut if you feel it say it nowjika kamu merasakannya katakanlah sekaranghow do you lose the one you lovebagaimana kamu kehilangan orang yang kamu cintaafter giving it all you gave it upsetelah kamu memberikan semuanya kamu menyerahand maybe my love wasnt enoughdan mungin cintaku tidak cukupyou think you know but you never cankamu pikir kamu tahu tapi kamu tidak akan pernah bisahow do you lose your only planbagaimana kamu kehilangan satusatunya rencanamuoh darling just give me one more chanceoh sayang berikan aku satu kesempatan lagiand ill give you everything i havedan aku akan memberikanmu segala sesuatu yang kupunyaill try to be a better manaku akan mencoba menjadi pria yang lebih baik,positive
3883,3884,3884,why brian cant come back to westlife  anyone know reasons ,neutral
3884,3885,3885,que buenas rolas recuerdo cuando era joven ya hace muchos aos atrs  que buenos recuerdo me traen westlife,neutral
3885,3886,3886,terbaik lh,neutral
3886,3887,3887,westlife,neutral
3887,3888,3888,i hear a fascinating song every day their voices are filled with me and so are you,positive
3888,3889,3889,november 2019,neutral
3889,3890,3890,cool,positive
3890,3891,3891,when you are stressdo this1open this song2close your eyes 3hear it from the bottom of your hearttrust me it works,neutral
3891,3892,3892,who still like this song november 2019 ,neutral
3892,3893,3893,their lyrics a full story and its beautiful i love westlife,positive
3893,3894,3894,evergreenyou guys are the best love from india ,positive
3894,3895,3895,loved,positive
3895,3896,3896,westlife songs  ,neutral
3896,3897,3897,amazing song listened to it countless number of times and still i cant find something not good about it,positive
3897,3898,3898,gotta admit i screamed when nicky and kian sang their verses love it,positive
3898,3899,3899,nobody in the world can compete with these irish guys pure talent xxx,positive
3899,3900,3900,,neutral
3900,3901,3901,so much love,positive
3901,3902,3902,,neutral
3902,3903,3903,november,neutral
3903,3904,3904,westlife is the best very meaningful lyric ,positive
3904,3905,3905,thank you westlife i cant imagine how time flies so fast i still remember your fresh face and its getting older now but gold,positive
3905,3906,3906,makamingawww ,neutral
3906,3907,3907,anyone in november take love ,positive
3907,3908,3908,november whos still here,neutral
3908,3909,3909,omg nicky 138 mwah,neutral
3909,3910,3910,032 wow kian is so awesome,positive
3910,3911,3911,i was born in 21st century but im really a fun of them  theyre still good at singing  p h ,positive
3911,3912,3912,who here has a love story they want to share comment down below ,positive
3912,3913,3913,bellos ,neutral
3913,3914,3914,i like their clothesand kian is so handsome a male,positive
3914,3915,3915,still my favfavfavfavorito westlifes song,neutral
